,season,week,team,opponent,score,opponent_score,total_rushes_allowed,total_rush_yards_allowed,rushing_epa_allowed,rush_tds_allowed,rushing_epa_standardized,rushing_epa_per_attempt,rushing_epa_per_attempt_allowed,rushing_epa_per_attempt_allowed_standardized,rushing_epa_allowed_standardized,rush_def_value
1292,2016,2,CAR,SF,46,27,26,65.0,-12.088004,1.0,-2.0897349937344067,-0.46492323076923076,-0.46492323076923076,-1.9113228945943526,-2.0897349937344067,-2.0897349937344067
1293,2016,2,CHI,PHI,14,29,29,106.0,-1.6725911,2.0,-0.11847005432889793,-0.057675555172413795,-0.057675555172413795,-0.002850757910797628,-0.11847005432889793,-0.11847005432889793
1295,2016,2,CIN,PIT,16,24,36,124.0,-6.6166873,0.0,-1.0542105371769668,-0.18379686944444443,-0.18379686944444443,-0.5938891567852386,-1.0542105371769668,-1.0542105371769668
1296,2016,2,CLE,BAL,20,25,26,80.0,-7.8547993,0.0,-1.2885408321052874,-0.30210766538461536,-0.30210766538461536,-1.14832536612584,-1.2885408321052874,-1.2885408321052874
1297,2016,2,DAL,WAS,27,23,17,82.0,-0.35215658,1.0,0.13144094766860734,-0.02071509294117647,-0.02071509294117647,0.1703559085824823,0.13144094766860734,0.13144094766860734
1298,2016,2,DEN,IND,34,20,20,84.0,2.38864,1.0,0.6501756590113066,0.11943200000000001,0.11943200000000001,0.82712287851906,0.6501756590113066,0.6501756590113066
1299,2016,2,DET,TEN,15,16,23,140.0,4.0974765,0.0,0.973597256596403,0.17815115217391303,0.17815115217391303,1.1022966180606455,0.973597256596403,0.973597256596403
1300,2016,2,GB,MIN,14,17,21,33.0,-9.732032,0.0,-1.6438338041789666,-0.46343009523809525,-0.46343009523809525,-1.9043256599182106,-1.6438338041789666,-1.6438338041789666
1301,2016,2,HOU,KC,19,12,19,119.0,-14.281271,0.0,-2.5048419492978393,-0.7516458421052632,-0.7516458421052632,-3.2549821650617594,-2.5048419492978393,-2.5048419492978393
1302,2016,2,IND,DEN,20,34,31,134.0,-1.6132833,1.0,-0.10724521015845952,-0.052041396774193546,-0.052041396774193546,0.023552423644277246,-0.10724521015845952,-0.10724521015845952
1303,2016,2,JAX,LAC,14,38,35,150.0,1.1584953,1.0,0.4173532888577904,0.03309986571428571,0.03309986571428571,0.4225472783188841,0.4173532888577904,0.4173532888577904
1304,2016,2,KC,HOU,12,19,32,100.0,-10.476394,0.0,-1.7847148932835346,-0.3273873125,-0.3273873125,-1.2667925914432125,-1.7847148932835346,-1.7847148932835346
1305,2016,2,LA,SEA,9,3,24,67.0,-4.970775,0.0,-0.7426982388669996,-0.207115625,-0.207115625,-0.7031671168735159,-0.7426982388669996,-0.7426982388669996
1306,2016,2,LAC,JAX,38,14,11,69.0,3.160972,0.0,0.7963504681905889,0.2873610909090909,0.2873610909090909,1.6140837628726123,0.7963504681905889,0.7963504681905889
1308,2016,2,LV,ATL,28,35,30,141.0,2.7293847,1.0,0.7146664369427556,0.09097949000000001,0.09097949000000001,0.693786764386222,0.7146664369427556,0.7146664369427556
1309,2016,2,MIA,NE,24,31,37,162.0,0.47772682,1.0,0.28850817735228484,0.012911535675675675,0.012911535675675675,0.3279393341276858,0.28850817735228484,0.28850817735228484
1310,2016,2,MIN,GB,17,14,23,83.0,-2.1561544,1.0,-0.2099912823805701,-0.09374584347826087,-0.09374584347826087,-0.17188582997835164,-0.2099912823805701,-0.2099912823805701
1311,2016,2,NE,MIA,31,24,16,70.0,-7.417533,1.0,-1.2057819693842933,-0.4635958125,-0.4635958125,-1.9051022555769805,-1.2057819693842933,-1.2057819693842933
1313,2016,2,NO,NYG,13,16,28,68.0,-9.498205,0.0,-1.5995787207356238,-0.33922160714285715,-0.33922160714285715,-1.3222512789608212,-1.5995787207356238,-1.5995787207356238
1314,2016,2,NYG,NO,16,13,13,41.0,-2.0811682,0.0,-0.19579907815223369,-0.16008986153846155,-0.16008986153846155,-0.482791741762795,-0.19579907815223369,-0.19579907815223369
1315,2016,2,NYJ,BUF,37,31,19,86.0,-4.359516,0.0,-0.6270087844819439,-0.2294482105263158,-0.2294482105263158,-0.8078236189753766,-0.6270087844819439,-0.6270087844819439
1316,2016,2,PHI,CHI,29,14,18,64.0,-4.4784365,1.0,-0.6495161794817688,-0.24880202777777777,-0.24880202777777777,-0.8985208118046568,-0.6495161794817688,-0.6495161794817688
1317,2016,2,PIT,CIN,24,16,18,46.0,-6.081209,0.0,-0.9528636574385301,-0.33784494444444446,-0.33784494444444446,-1.315799867304065,-0.9528636574385301,-0.9528636574385301
1318,2016,2,SEA,LA,3,9,23,66.0,-4.2441964,0.0,-0.6051829109914874,-0.18453027826086957,-0.18453027826086957,-0.5973261077485418,-0.6051829109914874,-0.6051829109914874
1319,2016,2,SF,CAR,27,46,37,176.0,-4.675683,0.0,-0.6868478833329382,-0.1263698108108108,-0.1263698108108108,-0.32477051508061017,-0.6868478833329382,-0.6868478833329382
1320,2016,2,TB,ARI,7,40,30,105.0,-3.279562,1.0,-0.4226121391630878,-0.10931873333333333,-0.10931873333333333,-0.2448645801516776,-0.4226121391630878,-0.4226121391630878
1321,2016,2,TEN,DET,16,15,23,137.0,3.5564573,0.0,0.8712016827728039,0.15462857826086956,0.15462857826086956,0.9920635103324456,0.8712016827728039,0.8712016827728039
1322,2016,2,WAS,DAL,23,27,30,102.0,-4.6118007,3.0,-0.6747572500140627,-0.15372669,-0.15372669,-0.4529722085652269,-0.6747572500140627,-0.6747572500140627
1323,2016,3,ARI,BUF,18,33,30,211.0,5.202972,3.0,1.1828279938454815,0.1734324,0.1734324,1.0801832762702217,1.1828279938454815,1.1828279938454815
1324,2016,3,ATL,NO,45,32,24,117.0,5.4224763,1.0,1.224372302726289,0.2259365125,0.2259365125,1.326231668371424,1.224372302726289,1.224372302726289
1325,2016,3,BAL,JAX,19,17,21,48.0,-5.705252,0.0,-0.8817084512129489,-0.2716786666666667,-0.2716786666666667,-1.0057268942861186,-0.8817084512129489,-0.8817084512129489
1326,2016,3,BUF,ARI,33,18,22,88.0,-10.083419,2.0,-1.7103387886585433,-0.45833722727272724,-0.45833722727272724,-1.8804591109109776,-1.7103387886585433,-1.7103387886585433
1327,2016,3,CAR,MIN,10,22,23,62.0,-3.9603004,0.0,-0.5514515576010264,-0.17218697391304347,-0.17218697391304347,-0.5394820638558202,-0.5514515576010264,-0.5514515576010264
1329,2016,3,CHI,DAL,17,31,41,199.0,5.5181565,3.0,1.2424811406059,0.13458918292682925,0.13458918292682925,0.8981535142226942,1.2424811406059,1.2424811406059
1330,2016,3,CIN,DEN,17,29,23,53.0,-8.252574,0.0,-1.3638253481797815,-0.35880756521739127,-0.35880756521739127,-1.4140363461210492,-1.3638253481797815,-1.3638253481797815
1331,2016,3,CLE,MIA,24,30,25,115.0,0.110066935,1.0,0.2189233180783562,0.0044026774,0.0044026774,0.28806453579932617,0.2189233180783562,0.2189233180783562
1333,2016,3,DAL,CHI,31,17,14,78.0,-1.2740166,0.0,-0.043034164735785294,-0.09100118571428571,-0.09100118571428571,-0.15902362552352597,-0.043034164735785294,-0.043034164735785294
1334,2016,3,DEN,CIN,29,17,28,144.0,4.0302277,2.0,0.9608694652999972,0.14393670357142857,0.14393670357142857,0.9419585099691979,0.9608694652999972,0.9608694652999972
1335,2016,3,DET,GB,27,34,21,126.0,2.4400954,0.0,0.6599143248651669,0.11619501904761906,0.11619501904761906,0.8119535151935576,0.6599143248651669,0.6599143248651669
1336,2016,3,GB,DET,34,27,23,50.0,-4.946645,0.0,-0.738131293375299,-0.21507152173913044,-0.21507152173913044,-0.740450588723197,-0.738131293375299,-0.738131293375299
1337,2016,3,HOU,NE,0,27,37,187.0,0.3699467,3.0,0.2681092576204595,0.00999855945945946,0.00999855945945946,0.31428834413658663,0.2681092576204595,0.2681092576204595
1338,2016,3,IND,LAC,26,22,17,37.0,-4.7834167,1.0,-0.7072380174199344,-0.2813774529411765,-0.2813774529411765,-1.051178015246907,-0.7072380174199344,-0.7072380174199344
1339,2016,3,JAX,BAL,17,19,21,85.0,2.3073149,1.0,0.6347837278547754,0.1098721380952381,0.1098721380952381,0.7823227945184743,0.6347837278547754,0.6347837278547754
1340,2016,3,KC,NYJ,24,3,22,117.0,2.8228872,0.0,0.7323631141428273,0.12831305454545452,0.12831305454545452,0.8687418886694012,0.7323631141428273,0.7323631141428273
1341,2016,3,LA,TB,37,32,21,84.0,-0.16918156,1.0,0.16607157107029907,-0.008056264761904762,-0.008056264761904762,0.22967858200916275,0.16607157107029907,0.16607157107029907
1342,2016,3,LAC,IND,22,26,26,93.0,-2.302361,2.0,-0.23766295965893175,-0.08855234615384615,-0.08855234615384615,-0.14754770473046488,-0.23766295965893175,-0.23766295965893175
1343,2016,3,LV,TEN,17,10,29,181.0,0.5069555,1.0,0.29404012050828815,0.017481224137931035,0.017481224137931035,0.34935412327475207,0.29404012050828815,0.29404012050828815
1344,2016,3,MIA,CLE,30,24,31,170.0,3.03366,1.0,0.7722548625362423,0.09785999999999999,0.09785999999999999,0.7260306847521978,0.7722548625362423,0.7722548625362423
1345,2016,3,MIN,CAR,22,10,28,105.0,-0.09702053,1.0,0.1797290717182464,-0.0034650189285714283,-0.0034650189285714283,0.25119439479493283,0.1797290717182464,0.1797290717182464
1346,2016,3,NE,HOU,27,0,27,109.0,-3.1505907,0.0,-0.39820248739790914,-0.11668854444444444,-0.11668854444444444,-0.2794014971213428,-0.39820248739790914,-0.39820248739790914
1347,2016,3,NO,ATL,32,45,29,219.0,15.5802555,3.0,3.1468764023172464,0.5372501896551725,0.5372501896551725,2.7851312870087814,3.1468764023172464,3.1468764023172464
1348,2016,3,NYG,WAS,27,29,28,92.0,-4.919016,0.0,-0.7329021123976698,-0.17567914285714287,-0.17567914285714287,-0.555847306743059,-0.7329021123976698,-0.7329021123976698
1349,2016,3,NYJ,KC,3,24,24,75.0,-15.0194845,0.0,-2.64455934738062,-0.6258118541666667,-0.6258118541666667,-2.665290254661908,-2.64455934738062,-2.64455934738062
1350,2016,3,PHI,PIT,34,3,10,29.0,-0.74047923,0.0,0.05794536641113874,-0.074047923,-0.074047923,-0.07957607688208843,0.05794536641113874,0.05794536641113874
1351,2016,3,PIT,PHI,3,34,30,125.0,0.72155046,2.0,0.3346552670111337,0.024051682,0.024051682,0.3801450559341846,0.3346552670111337,0.3346552670111337
1352,2016,3,SEA,SF,37,18,32,137.0,4.1223674,2.0,0.9783082132287846,0.12882398125,0.12882398125,0.8711362286201046,0.9783082132287846,0.9783082132287846
1354,2016,3,SF,SEA,18,37,30,129.0,-5.327966,2.0,-0.8103017128465279,-0.17759886666666666,-0.17759886666666666,-0.5648436488222004,-0.8103017128465279,-0.8103017128465279
1355,2016,3,TB,LA,32,37,34,137.0,3.3023615,2.0,0.8231104408221179,0.0971282794117647,0.0971282794117647,0.7226016452802395,0.8231104408221179,0.8231104408221179
1356,2016,3,TEN,LV,10,17,24,124.0,-2.1060467,1.0,-0.20050768790835766,-0.08775194583333333,-0.08775194583333333,-0.14379681356171184,-0.20050768790835766,-0.20050768790835766
1357,2016,3,WAS,NYG,29,27,21,120.0,1.2858822,2.0,0.44146307040179,0.06123248571428572,0.06123248571428572,0.5543843018776409,0.44146307040179,0.44146307040179
1359,2016,4,ARI,LA,13,17,22,42.0,-9.355625,0.0,-1.5725934290569386,-0.4252556818181818,-0.4252556818181818,-1.7254300916638903,-1.5725934290569386,-1.5725934290569386
1361,2016,4,ATL,CAR,48,33,15,49.0,-5.361451,0.0,-0.8166392250632536,-0.35743006666666666,-0.35743006666666666,-1.4075810174355579,-0.8166392250632536,-0.8166392250632536
1362,2016,4,BAL,LV,27,28,16,64.0,-8.310036,0.0,-1.374700848463416,-0.51937725,-0.51937725,-2.1665090740613175,-1.374700848463416,-1.374700848463416
1363,2016,4,BUF,NE,16,0,22,90.0,-7.0761223,0.0,-1.1411651414861028,-0.3216419227272727,-0.3216419227272727,-1.2398681497516357,-1.1411651414861028,-1.1411651414861028
1364,2016,4,CAR,ATL,33,48,23,92.0,-3.3394327,1.0,-0.4339435201597707,-0.14519272608695652,-0.14519272608695652,-0.4129797584680268,-0.4339435201597707,-0.4339435201597707
1366,2016,4,CHI,DET,17,14,18,66.0,-2.9463525,0.0,-0.35954750493943266,-0.16368625,-0.16368625,-0.4996453853384835,-0.35954750493943266,-0.35954750493943266
1367,2016,4,CIN,MIA,22,7,13,62.0,-2.1578789,0.0,-0.2103176685181763,-0.16599068461538463,-0.16599068461538463,-0.510444585721458,-0.2103176685181763,-0.2103176685181763
1368,2016,4,CLE,WAS,20,31,26,145.0,5.435522,1.0,1.2268413868871295,0.20905853846153846,0.20905853846153846,1.2471369427137091,1.2268413868871295,1.2268413868871295
1369,2016,4,DAL,SF,24,17,28,107.0,0.48041886,1.0,0.2890176841878206,0.017157816428571428,0.017157816428571428,0.3478385477685274,0.2890176841878206,0.2890176841878206
1370,2016,4,DEN,TB,27,7,25,73.0,-9.38069,1.0,-1.5773373365890349,-0.3752276,-0.3752276,-1.4909850452635534,-1.5773373365890349,-1.5773373365890349
1372,2016,4,DET,CHI,14,17,26,117.0,-7.4052386,0.0,-1.2034550794276764,-0.2848168692307692,-0.2848168692307692,-1.067296045007356,-1.2034550794276764,-1.2034550794276764
1373,2016,4,HOU,TEN,27,20,32,124.0,0.60036445,2.0,0.31171909204110965,0.0187613890625,0.0187613890625,0.3553533204103012,0.31171909204110965,0.31171909204110965
1374,2016,4,IND,JAX,27,30,29,136.0,2.0532136,1.0,0.5866914449509107,0.07080046896551724,0.07080046896551724,0.5992224446920109,0.5866914449509107,0.5866914449509107
1375,2016,4,JAX,IND,30,27,25,94.0,2.5643456,1.0,0.6834304413480883,0.102573824,0.102573824,0.7481209317942378,0.6834304413480883,0.6834304413480883
1376,2016,4,KC,PIT,14,43,24,150.0,2.20413,1.0,0.6152545188259079,0.09183875000000001,0.09183875000000001,0.6978134878433012,0.6152545188259079,0.6152545188259079
1377,2016,4,LA,ARI,17,13,25,118.0,-5.66467,0.0,-0.8740277308671474,-0.2265868,-0.2265868,-0.7944142796756892,-0.8740277308671474,-0.8740277308671474
1378,2016,4,LAC,NO,34,35,30,87.0,-4.5036883,3.0,-0.654295441569101,-0.15012294333333334,-0.15012294333333334,-0.4360840824613261,-0.654295441569101,-0.654295441569101
1379,2016,4,LV,BAL,28,27,26,130.0,3.546727,2.0,0.8693600851881418,0.13641257692307693,0.13641257692307693,0.9066984288890211,0.8693600851881418,0.8693600851881418
1380,2016,4,MIA,CIN,7,22,33,81.0,-10.888291,0.0,-1.8626722553720132,-0.3299482121212121,-0.3299482121212121,-1.2787936558194901,-1.8626722553720132,-1.8626722553720132
1381,2016,4,MIN,NYG,24,10,18,78.0,0.12355072,1.0,0.2214753160525298,0.006863928888888889,0.006863928888888889,0.299598622227276,0.2214753160525298,0.2214753160525298
1382,2016,4,NE,BUF,0,16,32,134.0,-0.468593,0.0,0.10940370011830672,-0.01464353125,-0.01464353125,0.19880887960750868,0.10940370011830672,0.10940370011830672
1383,2016,4,NO,LAC,35,34,21,38.0,-6.1701407,2.0,-0.9696952457677578,-0.2938162238095238,-0.2938162238095238,-1.109469440930412,-0.9696952457677578,-0.9696952457677578
1384,2016,4,NYG,MIN,10,24,31,106.0,-5.869314,2.0,-0.9127595167437976,-0.18933270967741936,-0.18933270967741936,-0.6198315929754061,-0.9127595167437976,-0.9127595167437976
1385,2016,4,NYJ,SEA,17,27,23,69.0,-2.851179,0.0,-0.34153456723722114,-0.1239643043478261,-0.1239643043478261,-0.3134976648366138,-0.34153456723722114,-0.34153456723722114
1386,2016,4,PIT,KC,43,14,18,87.0,-4.8569837,0.0,-0.7211616178752985,-0.2698324277777778,-0.2698324277777778,-0.9970749223087648,-0.7211616178752985,-0.7211616178752985
1387,2016,4,SEA,NYJ,27,17,20,58.0,-5.7588224,0.0,-0.8918474108801099,-0.28794112,-0.28794112,-1.081937124375952,-0.8918474108801099,-0.8918474108801099
1388,2016,4,SF,DAL,17,24,36,201.0,7.182748,1.0,1.5575287430281166,0.19952077777777777,0.19952077777777777,1.2024404309788355,1.5575287430281166,1.5575287430281166
1389,2016,4,TB,DEN,7,27,29,93.0,-8.136652,1.0,-1.3418854619266147,-0.2805742068965517,-0.2805742068965517,-1.0474137882496108,-1.3418854619266147,-1.3418854619266147
1390,2016,4,TEN,HOU,20,27,24,115.0,-2.7325368,0.0,-0.3190798444682432,-0.1138557,-0.1138557,-0.2661260261641225,-0.3190798444682432,-0.3190798444682432
1391,2016,4,WAS,CLE,31,20,28,163.0,-6.1635017,1.0,-0.9684387206488436,-0.22012506071428573,-0.22012506071428573,-0.7641328315048023,-0.9684387206488436,-0.9684387206488436
1392,2016,5,ARI,SF,33,21,36,151.0,0.8308978,2.0,0.35535080540493597,0.023080494444444447,0.023080494444444447,0.3755938098489729,0.35535080540493597,0.35535080540493597
1393,2016,5,ATL,DEN,23,16,24,84.0,0.026240706,0.0,0.20305801270671053,0.0010933627499999999,0.0010933627499999999,0.2725561973127085,0.20305801270671053,0.20305801270671053
1394,2016,5,BAL,WAS,10,16,19,61.0,-7.1478295,0.0,-1.1547367483556623,-0.37620155263157895,-0.37620155263157895,-1.495549249238675,-1.1547367483556623,-1.1547367483556623
1396,2016,5,BUF,LA,30,19,29,102.0,-4.9595623,1.0,-0.7405760760110198,-0.1710193896551724,-0.1710193896551724,-0.5340104500028702,-0.7405760760110198,-0.7405760760110198
1397,2016,5,CAR,TB,14,17,36,114.0,-0.94709015,0.0,0.01884131296604524,-0.02630805972222222,-0.02630805972222222,0.14414576202392954,0.01884131296604524,0.01884131296604524
1398,2016,5,CHI,IND,23,29,19,100.0,-2.256653,0.0,-0.2290120709504921,-0.11877121052631578,-0.11877121052631578,-0.2891614305118587,-0.2290120709504921,-0.2290120709504921
1399,2016,5,CIN,DAL,14,28,25,185.0,6.6459894,3.0,1.4559395483160773,0.265839576,0.265839576,1.5132281558196627,1.4559395483160773,1.4559395483160773
1400,2016,5,CLE,NE,13,33,33,101.0,-4.6331825,1.0,-0.678804059591951,-0.1403994696969697,-0.1403994696969697,-0.39051726988325036,-0.678804059591951,-0.678804059591951
1403,2016,5,DAL,CIN,28,14,19,96.0,2.3042455,0.0,0.6342028002753214,0.12127607894736842,0.12127607894736842,0.8357647284295346,0.6342028002753214,0.6342028002753214
1404,2016,5,DEN,ATL,16,23,31,123.0,0.88421845,1.0,0.36544249633456893,0.02852317580645161,0.02852317580645161,0.4010996785148044,0.36544249633456893,0.36544249633456893
1405,2016,5,DET,PHI,24,23,21,116.0,0.3447437,0.0,0.26333923162678646,0.016416366666666665,0.016416366666666665,0.3443639147721028,0.26333923162678646,0.26333923162678646
1406,2016,5,GB,NYG,23,16,15,43.0,-2.6928446,0.0,-0.3115675314203494,-0.17952297333333334,-0.17952297333333334,-0.5738605301486782,-0.3115675314203494,-0.3115675314203494
1407,2016,5,HOU,MIN,13,31,35,98.0,-8.330889,1.0,-1.3786475751247684,-0.23802540000000003,-0.23802540000000003,-0.8480186356752086,-1.3786475751247684,-1.3786475751247684
1408,2016,5,IND,CHI,29,23,18,126.0,3.4112296,0.0,0.8437152762338463,0.18951275555555555,0.18951275555555555,1.1555401471983815,0.8437152762338463,0.8437152762338463
1409,2016,5,LA,BUF,19,30,26,194.0,5.5848107,1.0,1.2550963954004672,0.21480041153846155,0.21480041153846155,1.2740449042229358,1.2550963954004672,1.2550963954004672
1410,2016,5,LAC,LV,31,34,25,89.0,-0.5407817,1.0,0.09574096252954896,-0.021631268000000002,-0.021631268000000002,0.16606246585251036,0.09574096252954896,0.09574096252954896
1411,2016,5,LV,LAC,34,31,19,72.0,-8.402001,0.0,-1.3921065319339607,-0.4422105789473684,-0.4422105789473684,-1.8048852996131277,-1.3921065319339607,-1.3921065319339607
1412,2016,5,MIA,TEN,17,30,39,238.0,11.506904,1.0,2.3759367309937174,0.2950488205128205,0.2950488205128205,1.6501105314025342,2.3759367309937174,2.3759367309937174
1413,2016,5,MIN,HOU,31,13,14,59.0,0.06498477,0.0,0.21039087753948957,0.004641769285714285,0.004641769285714285,0.28918498467929615,0.21039087753948957,0.21039087753948957
1414,2016,5,NE,CLE,33,13,21,28.0,-11.604464,0.0,-1.9982181755389283,-0.5525935238095239,-0.5525935238095239,-2.3221694666148838,-1.9982181755389283,-1.9982181755389283
1416,2016,5,NYG,GB,16,23,29,150.0,3.103761,0.0,0.7855224732247503,0.10702624137931034,0.10702624137931034,0.7689861571066884,0.7855224732247503,0.7855224732247503
1417,2016,5,NYJ,PIT,13,31,22,63.0,-7.8425508,0.0,-1.286222629376108,-0.3564795818181818,-0.3564795818181818,-1.4031267898036508,-1.286222629376108,-1.286222629376108
1418,2016,5,PHI,DET,23,24,25,82.0,0.70820576,0.0,0.33212959285020965,0.0283282304,0.0283282304,0.4001861119098088,0.33212959285020965,0.33212959285020965
1419,2016,5,PIT,NYJ,31,13,17,72.0,-0.4697366,0.0,0.10918725756280283,-0.027631564705882353,-0.027631564705882353,0.13794346171521554,0.10918725756280283,0.10918725756280283
1420,2016,5,SF,ARI,21,33,35,174.0,5.498268,2.0,1.2387169592792657,0.15709337142857144,0.15709337142857144,1.0036141940198438,1.2387169592792657,1.2387169592792657
1421,2016,5,TB,CAR,17,14,25,136.0,0.72113407,2.0,0.33457645928493024,0.0288453628,0.0288453628,0.4026095334184275,0.33457645928493024,0.33457645928493024
1422,2016,5,TEN,MIA,30,17,17,51.0,-0.0017497465,1.0,0.19776042170565236,-0.00010292626470588235,-0.00010292626470588235,0.2669500652491161,0.19776042170565236,0.19776042170565236
1423,2016,5,WAS,BAL,16,10,19,118.0,2.1822357,0.0,0.6111107113381772,0.11485451052631579,0.11485451052631579,0.8056715317343642,0.6111107113381772,0.6111107113381772
1424,2016,6,ARI,NYJ,28,3,14,33.0,-2.6177127,0.0,-0.2973477513959856,-0.18697947857142855,-0.18697947857142855,-0.6088037191136858,-0.2973477513959856,-0.2973477513959856
1426,2016,6,ATL,SEA,24,26,24,76.0,-1.1624836,3.0,-0.021924959119297982,-0.04843681666666667,-0.04843681666666667,0.04044445547620216,-0.021924959119297982,-0.021924959119297982
1427,2016,6,BAL,NYG,23,27,17,38.0,-7.1188784,0.0,-1.1492573411602718,-0.41875755294117645,-0.41875755294117645,-1.6949781120812708,-1.1492573411602718,-1.1492573411602718
1428,2016,6,BUF,SF,45,16,27,134.0,-2.2476742,0.0,-0.22731270542289655,-0.0832471925925926,-0.0832471925925926,-0.12268632832692311,-0.22731270542289655,-0.22731270542289655
1430,2016,6,CAR,NO,38,41,21,63.0,-3.6230733,1.0,-0.4876265354698927,-0.1725273,-0.1725273,-0.5410769234296441,-0.4876265354698927,-0.4876265354698927
1431,2016,6,CHI,JAX,16,17,19,55.0,-4.451009,1.0,-0.6443251352433264,-0.23426363157894736,-0.23426363157894736,-0.8303899771304691,-0.6443251352433264,-0.6443251352433264
1432,2016,6,CIN,NE,17,35,23,79.0,-2.4038343,1.0,-0.25686822405855797,-0.1045145347826087,-0.1045145347826087,-0.22235081365880108,-0.25686822405855797,-0.25686822405855797
1433,2016,6,CLE,TEN,26,28,30,138.0,-1.6691152,1.0,-0.11781219084632015,-0.05563717333333333,-0.05563717333333333,0.006701647607799401,-0.11781219084632015,-0.11781219084632015
1435,2016,6,DAL,GB,30,16,24,78.0,-13.095058,0.0,-2.2803342778288545,-0.5456274166666667,-0.5456274166666667,-2.289524415016217,-2.2803342778288545,-2.2803342778288545
1436,2016,6,DEN,LAC,13,21,29,99.0,-7.595115,0.0,-1.2393918870928373,-0.2619005172413793,-0.2619005172413793,-0.9599038562561499,-1.2393918870928373,-1.2393918870928373
1437,2016,6,DET,LA,31,28,22,76.0,-3.2405486,1.0,-0.4152282986638789,-0.14729766363636362,-0.14729766363636362,-0.4228440619453033,-0.4152282986638789,-0.4152282986638789
1438,2016,6,GB,DAL,16,30,33,191.0,-0.05157692,0.0,0.18832992086106026,-0.0015629369696969697,-0.0015629369696969697,0.26010806241717416,0.18832992086106026,0.18832992086106026
1439,2016,6,HOU,IND,26,23,32,161.0,2.708815,1.0,0.7107733288333219,0.08465046875,0.08465046875,0.6641272686250691,0.7107733288333219,0.7107733288333219
1440,2016,6,IND,HOU,23,26,27,159.0,-0.07116247,1.0,0.18462307712815618,-0.002635647037037037,-0.002635647037037037,0.2550810545373667,0.18462307712815618,0.18462307712815618
1441,2016,6,JAX,CHI,17,16,27,92.0,-1.7062033,1.0,-0.12483164095368608,-0.06319271481481482,-0.06319271481481482,-0.028705651829410497,-0.12483164095368608,-0.12483164095368608
1442,2016,6,KC,LV,26,10,17,64.0,-1.6840832,0.0,-0.1206450976063605,-0.09906371764705882,-0.09906371764705882,-0.19680681857004056,-0.1206450976063605,-0.1206450976063605
1444,2016,6,LA,DET,28,31,24,85.0,-3.4245467,0.0,-0.4500525544979639,-0.14268944583333334,-0.14268944583333334,-0.40124871394493977,-0.4500525544979639,-0.4500525544979639
1445,2016,6,LAC,DEN,21,13,16,84.0,2.2919352,0.0,0.6318729010176968,0.14324595,0.14324595,0.9387214529560324,0.6318729010176968,0.6318729010176968
1446,2016,6,LV,KC,10,26,38,185.0,5.877972,3.0,1.3105813385159282,0.1546834736842105,0.1546834736842105,0.992320765050288,1.3105813385159282,1.3105813385159282
1447,2016,6,MIA,PIT,30,15,15,129.0,4.5416265,1.0,1.057658957389557,0.30277509999999996,0.30277509999999996,1.686317955054253,1.057658957389557,1.057658957389557
1448,2016,6,NE,CIN,35,17,32,120.0,-2.323266,1.0,-0.24161952805942907,-0.0726020625,-0.0726020625,-0.07280038571641752,-0.24161952805942907,-0.24161952805942907
1449,2016,6,NO,CAR,41,38,26,104.0,0.082000226,3.0,0.21361129445073818,0.003153854846153846,0.003153854846153846,0.2822122174424819,0.21361129445073818,0.21361129445073818
1450,2016,6,NYG,BAL,27,23,26,98.0,-1.2506715,2.0,-0.038615772725909665,-0.04810275,-0.04810275,0.04200998172308314,-0.038615772725909665,-0.038615772725909665
1451,2016,6,NYJ,ARI,3,28,33,173.0,3.780986,3.0,0.9136969307720739,0.11457533333333333,0.11457533333333333,0.804363232323634,0.9136969307720739,0.9136969307720739
1453,2016,6,PHI,WAS,20,27,32,231.0,6.2482824,1.0,1.3806678454288928,0.195258825,0.195258825,1.182467774014422,1.3806678454288928,1.3806678454288928
1454,2016,6,PIT,MIA,15,30,35,223.0,8.752526,3.0,1.854631542865279,0.2500721714285714,0.2500721714285714,1.439337857370962,1.854631542865279,1.854631542865279
1456,2016,6,SEA,ATL,26,24,18,52.0,-1.0229232,0.0,0.004488830337806387,-0.056829066666666664,-0.056829066666666664,0.0011161148893326612,0.004488830337806387,0.004488830337806387
1457,2016,6,SF,BUF,16,45,43,314.0,7.9492946,4.0,1.7026085830218336,0.18486731627906977,0.18486731627906977,1.1337703693627292,1.7026085830218336,1.7026085830218336
1458,2016,6,TEN,CLE,28,26,15,40.0,-2.5575972,1.0,-0.28597003851963565,-0.17050648,-0.17050648,-0.5316068174122163,-0.28597003851963565,-0.28597003851963565
1459,2016,6,WAS,PHI,27,20,20,95.0,0.42280516,0.0,0.2781134725228729,0.021140258000000002,0.021140258000000002,0.3665013400457416,0.2781134725228729,0.2781134725228729
1460,2016,7,ARI,SEA,6,6,19,52.0,-5.331787,0.0,-0.8110248914094699,-0.28062036842105265,-0.28062036842105265,-1.047630113568516,-0.8110248914094699,-0.8110248914094699
1461,2016,7,ATL,LAC,30,33,25,80.0,-0.28469607,2.0,0.14420880809182826,-0.0113878428,-0.0113878428,0.21406591129821587,0.14420880809182826,0.14420880809182826
