,season,week,team,opponent,score,opponent_score,special_teams_epa,special_teams_epa_standardized,special_teams_value
5415,2022,7,HOU,LV,20,38,-2.756178,-0.5781423908749591,-0.5781423908749591
5416,2022,7,IND,TEN,10,19,-4.0645027,-0.8525796623787458,-0.8525796623787458
5417,2022,7,JAX,NYG,17,23,0.050387867,0.01056947769645845,0.01056947769645845
5419,2022,7,KC,SF,44,23,-5.95251,-1.248612521799065,-1.248612521799065
5421,2022,7,LAC,SEA,23,37,-2.581498,-0.54150110252637,-0.54150110252637
5422,2022,7,LV,HOU,38,20,2.756178,0.5781423908749591,0.5781423908749591
5423,2022,7,MIA,PIT,16,10,-0.10749215,-0.022547806637049472,-0.022547806637049472
5424,2022,7,NE,CHI,14,33,-6.1377497,-1.2874688376984589,-1.2874688376984589
5426,2022,7,NO,ARI,34,42,-0.3537978,-0.07421346008069893,-0.07421346008069893
5428,2022,7,NYG,JAX,23,17,-0.050387867,-0.010569477696458449,-0.010569477696458449
5429,2022,7,NYJ,DEN,16,9,9.09051,1.9068467949721408,1.9068467949721408
5430,2022,7,PIT,MIA,10,16,0.10749215,0.022547806637049472,0.022547806637049472
5431,2022,7,SEA,LAC,37,23,2.581498,0.54150110252637,0.54150110252637
5432,2022,7,SF,KC,23,44,5.95251,1.248612521799065,1.248612521799065
5434,2022,7,TB,CAR,3,21,0.88436776,0.18550706492074606,0.18550706492074606
5435,2022,7,TEN,IND,19,10,4.0645027,0.8525796623787458,0.8525796623787458
5436,2022,7,WAS,GB,23,21,3.2736814,0.6866951233044032,0.6866951233044032
5437,2022,8,ARI,MIN,26,34,-1.5858324,-0.33264794046791407,-0.33264794046791407
5438,2022,8,ATL,CAR,37,34,2.0007644,0.4196850543736664,0.4196850543736664
5439,2022,8,BAL,TB,27,22,5.8987927,1.2373446543923345,1.2373446543923345
5440,2022,8,BUF,GB,27,17,4.6818743,0.9820809837311035,0.9820809837311035
5441,2022,8,CAR,ATL,34,37,-2.0007644,-0.4196850543736664,-0.4196850543736664
5442,2022,8,CHI,DAL,29,49,-0.24654138,-0.05171510072383273,-0.05171510072383273
5444,2022,8,CIN,CLE,13,32,-4.3165684,-0.9054535574811559,-0.9054535574811559
5445,2022,8,CLE,CIN,32,13,4.3165684,0.9054535574811559,0.9054535574811559
5447,2022,8,DAL,CHI,49,29,0.24654138,0.05171510072383273,0.05171510072383273
5448,2022,8,DEN,JAX,21,17,-1.2119386,-0.2542190960807505,-0.2542190960807505
5449,2022,8,DET,MIA,27,31,1.442557,0.30259415500501363,0.30259415500501363
5450,2022,8,GB,BUF,17,27,-4.6818743,-0.9820809837311035,-0.9820809837311035
5451,2022,8,HOU,TEN,10,17,8.062409,1.6911899069914167,1.6911899069914167
5453,2022,8,IND,WAS,16,17,3.0124488,0.6318983576606452,0.6318983576606452
5454,2022,8,JAX,DEN,17,21,1.2119386,0.2542190960807505,0.2542190960807505
5455,2022,8,LA,SF,14,31,-1.9494588,-0.4089230708409358,-0.4089230708409358
5456,2022,8,LV,NO,0,24,3.3021164,0.6926597158976717,0.6926597158976717
5458,2022,8,MIA,DET,31,27,-1.442557,-0.30259415500501363,-0.30259415500501363
5459,2022,8,MIN,ARI,34,26,1.5858324,0.33264794046791407,0.33264794046791407
5460,2022,8,NE,NYJ,22,17,13.421173,2.8152568689563764,2.8152568689563764
5461,2022,8,NO,LV,24,0,-3.3021164,-0.6926597158976717,-0.6926597158976717
5463,2022,8,NYG,SEA,13,27,-11.537133,-2.420056199731073,-2.420056199731073
5464,2022,8,NYJ,NE,17,22,-13.421173,-2.8152568689563764,-2.8152568689563764
5465,2022,8,PHI,PIT,35,13,0.7337312,0.1539091851932469,0.1539091851932469
5467,2022,8,PIT,PHI,13,35,-0.7337312,-0.1539091851932469,-0.1539091851932469
5470,2022,8,SEA,NYG,27,13,11.537133,2.420056199731073,2.420056199731073
5471,2022,8,SF,LA,31,14,1.9494588,0.4089230708409358,0.4089230708409358
5473,2022,8,TB,BAL,22,27,-5.8987927,-1.2373446543923345,-1.2373446543923345
5474,2022,8,TEN,HOU,17,10,-8.062409,-1.6911899069914167,-1.6911899069914167
5475,2022,8,WAS,IND,17,16,-3.0124488,-0.6318983576606452,-0.6318983576606452
5476,2022,9,ARI,SEA,21,31,-3.664929,-0.7687641416653689,-0.7687641416653689
5477,2022,9,ATL,LAC,17,20,-2.256348,-0.4732968724682993,-0.4732968724682993
5478,2022,9,BAL,NO,27,13,2.1620212,0.45351066066500356,0.45351066066500356
5479,2022,9,BUF,NYJ,17,20,0.5742427,0.12045450167604992,0.12045450167604992
5480,2022,9,CAR,CIN,21,42,7.2029285,1.5109032523630124,1.5109032523630124
5482,2022,9,CHI,MIA,32,35,-2.959134,-0.6207149196022106,-0.6207149196022106
5483,2022,9,CIN,CAR,42,21,-7.2029285,-1.5109032523630124,-1.5109032523630124
5485,2022,9,DET,GB,15,9,0.7023585,0.14732837372671503,0.14732837372671503
5486,2022,9,GB,DET,9,15,-0.7023585,-0.14732837372671503,-0.14732837372671503
5487,2022,9,HOU,PHI,17,29,2.6925445,0.564794477993519,0.564794477993519
5488,2022,9,IND,NE,3,26,-10.815623,-2.2687105622431494,-2.2687105622431494
5489,2022,9,JAX,LV,27,20,-3.1960166,-0.6704039718770188,-0.6704039718770188
5490,2022,9,KC,TEN,20,17,-5.8382907,-1.2246536123287535,-1.2246536123287535
5491,2022,9,LA,TB,13,16,-6.090393,-1.2775351847333933,-1.2775351847333933
5492,2022,9,LAC,ATL,20,17,2.256348,0.4732968724682993,0.4732968724682993
5493,2022,9,LV,JAX,20,27,3.1960166,0.6704039718770188,0.6704039718770188
5494,2022,9,MIA,CHI,35,32,2.959134,0.6207149196022106,0.6207149196022106
5495,2022,9,MIN,WAS,20,17,-0.78469396,-0.1645992537998415,-0.1645992537998415
5497,2022,9,NE,IND,26,3,10.815623,2.2687105622431494,2.2687105622431494
5498,2022,9,NO,BAL,13,27,-2.1620212,-0.45351066066500356,-0.45351066066500356
5500,2022,9,NYJ,BUF,20,17,-0.5742427,-0.12045450167604992,-0.12045450167604992
5501,2022,9,PHI,HOU,29,17,-2.6925445,-0.564794477993519,-0.564794477993519
5502,2022,9,SEA,ARI,31,21,3.664929,0.7687641416653689,0.7687641416653689
5503,2022,9,TB,LA,16,13,6.090393,1.2775351847333933,1.2775351847333933
5504,2022,9,TEN,KC,17,20,5.8382907,1.2246536123287535,1.2246536123287535
5505,2022,9,WAS,MIN,17,20,0.78469396,0.1645992537998415,0.1645992537998415
5506,2022,10,ARI,LA,27,17,-0.10765791,-0.022582576845182414,-0.022582576845182414
5507,2022,10,ATL,CAR,15,25,-2.681446,-0.5624664304852937,-0.5624664304852937
5508,2022,10,BUF,MIN,30,33,4.3750196,0.9177144189050226,0.9177144189050226
5509,2022,10,CAR,ATL,25,15,2.681446,0.5624664304852937,0.5624664304852937
5510,2022,10,CHI,DET,30,31,0.5228147,0.10966684323094317,0.10966684323094317
5511,2022,10,CLE,MIA,17,39,2.1298444,0.4467611792880006,0.4467611792880006
5512,2022,10,DAL,GB,28,31,7.8895836,1.6549376439082917,1.6549376439082917
5513,2022,10,DEN,TEN,10,17,-5.4416504,-1.141453408510509,-1.141453408510509
5514,2022,10,DET,CHI,31,30,-0.5228147,-0.10966684323094317,-0.10966684323094317
5515,2022,10,GB,DAL,31,28,-7.8895836,-1.6549376439082917,-1.6549376439082917
5516,2022,10,HOU,NYG,16,24,1.7625737,0.3697216119609557,0.3697216119609557
5517,2022,10,IND,LV,25,20,-6.6228943,-1.3892339120021053,-1.3892339120021053
5518,2022,10,JAX,KC,17,27,2.03305,0.4264573578950037,0.4264573578950037
5519,2022,10,KC,JAX,27,17,-2.03305,-0.4264573578950037,-0.4264573578950037
5520,2022,10,LA,ARI,17,27,0.10765791,0.022582576845182414,0.022582576845182414
5522,2022,10,LAC,SF,16,22,2.7121725,0.568911693517369,0.568911693517369
5524,2022,10,LV,IND,20,25,6.6228943,1.3892339120021053,1.3892339120021053
5525,2022,10,MIA,CLE,39,17,-2.1298444,-0.4467611792880006,-0.4467611792880006
5527,2022,10,MIN,BUF,33,30,-4.3750196,-0.9177144189050226,-0.9177144189050226
5528,2022,10,NO,PIT,10,20,9.498924,1.9925166778413914,1.9925166778413914
5530,2022,10,NYG,HOU,24,16,-1.7625737,-0.3697216119609557,-0.3697216119609557
5531,2022,10,PHI,WAS,21,32,-5.350245,-1.1222799964540737,-1.1222799964540737
5532,2022,10,PIT,NO,20,10,-9.498924,-1.9925166778413914,-1.9925166778413914
5533,2022,10,SEA,TB,16,21,5.555309,1.1652947042278032,1.1652947042278032
5534,2022,10,SF,LAC,22,16,-2.7121725,-0.568911693517369,-0.568911693517369
5535,2022,10,TB,SEA,21,16,-5.555309,-1.1652947042278032,-1.1652947042278032
5537,2022,10,TEN,DEN,17,10,5.4416504,1.141453408510509,1.141453408510509
5538,2022,10,WAS,PHI,32,21,5.350245,1.1222799964540737,1.1222799964540737
5539,2022,11,ARI,SF,10,38,-0.89847136,-0.18846546928503027,-0.18846546928503027
5541,2022,11,ATL,CHI,27,24,4.9676504,1.0420260517597002,1.0420260517597002
5542,2022,11,BAL,CAR,13,3,-2.1699965,-0.4551835783829249,-0.4551835783829249
5543,2022,11,BUF,CLE,31,23,14.45458,3.032026755998113,3.032026755998113
5544,2022,11,CAR,BAL,3,13,2.1699965,0.4551835783829249,0.4551835783829249
5545,2022,11,CHI,ATL,24,27,-4.9676504,-1.0420260517597002,-1.0420260517597002
5546,2022,11,CIN,PIT,37,30,3.3146672,0.6952924012755368,0.6952924012755368
5547,2022,11,CLE,BUF,23,31,-14.45458,-3.032026755998113,-3.032026755998113
5548,2022,11,DAL,MIN,40,3,7.6802998,1.6110377809446526,1.6110377809446526
5550,2022,11,DEN,LV,16,22,-1.9190997,-0.4025548744984601,-0.4025548744984601
5551,2022,11,DET,NYG,31,18,7.7649984,1.6288043588317707,1.6288043588317707
5552,2022,11,GB,TEN,17,27,1.360685,0.28542049139340553,0.28542049139340553
5553,2022,11,HOU,WAS,10,23,-0.40086794,-0.08408700354502491,-0.08408700354502491
5554,2022,11,IND,PHI,16,17,-0.4983983,-0.10454520164155405,-0.10454520164155405
5555,2022,11,KC,LAC,30,27,-0.6637292,-0.13922540074752934,-0.13922540074752934
5556,2022,11,LA,NO,20,27,-0.4059156,-0.08514581259898438,-0.08514581259898438
5558,2022,11,LAC,KC,27,30,0.6637292,0.13922540074752934,0.13922540074752934
5559,2022,11,LV,DEN,22,16,1.9190997,0.4025548744984601,0.4025548744984601
5560,2022,11,MIN,DAL,3,40,-7.6802998,-1.6110377809446526,-1.6110377809446526
5562,2022,11,NE,NYJ,10,3,-0.9098482,-0.19085190204742872,-0.19085190204742872
5563,2022,11,NO,LA,27,20,0.4059156,0.08514581259898438,0.08514581259898438
5565,2022,11,NYG,DET,18,31,-7.7649984,-1.6288043588317707,-1.6288043588317707
5566,2022,11,NYJ,NE,3,10,0.9098482,0.19085190204742872,0.19085190204742872
5567,2022,11,PHI,IND,17,16,0.4983983,0.10454520164155405,0.10454520164155405
5568,2022,11,PIT,CIN,30,37,-3.3146672,-0.6952924012755368,-0.6952924012755368
5569,2022,11,SF,ARI,38,10,0.89847136,0.18846546928503027,0.18846546928503027
