,season,week,team,opponent,score,opponent_score,total_plays,total_possession_time_seconds,pass_percentage,run_percentage,total_plays_standardized,total_possession_time_standardized,pass_percentage_standardized
1594,2016,11,CAR,NO,23,20,65.0,1665.0,0.5645161290322581,0.4354838709677419,-0.1015928856973652,-0.5764540296653777,-0.23584409491471395
1595,2016,11,CHI,NYG,16,22,61.0,1829.0,0.576271186440678,0.423728813559322,-0.5502660600059791,0.0343502806448356,-0.12476817581827224
1596,2016,11,CIN,BUF,12,16,71.0,1669.0,0.6142857142857143,0.3857142857142857,0.5714168757655557,-0.5615563635602505,0.23443879975806242
1597,2016,11,CLE,PIT,9,24,63.0,1562.0,0.7903225806451613,0.2096774193548387,-0.3259294728516722,-0.9600689318724019,1.89784681610066
1599,2016,11,DAL,BAL,27,17,69.0,2139.0,0.5522388059701493,0.4477611940298507,0.34708028861124873,1.18891940379219,-0.3518550079869786
1600,2016,11,DET,JAX,26,19,59.0,1625.0,0.6428571428571429,0.3571428571428571,-0.7746026471602862,-0.7254306907166492,0.504416017070212
1601,2016,11,GB,WAS,24,42,67.0,1823.0,0.7076923076923077,0.2923076923076923,0.12274370145694176,0.012003781487144866,1.1170566255862435
1603,2016,11,HOU,LV,20,27,81.0,2313.0,0.5540540540540541,0.4459459459459459,1.6930998115370905,1.8369678793652213,-0.3347023610621449
1604,2016,11,IND,TEN,24,17,60.0,1739.0,0.5555555555555556,0.4444444444444444,-0.6624343535831326,-0.3008472067205254,-0.32051436916135606
1605,2016,11,JAX,DET,19,26,64.0,1975.0,0.5737704918032787,0.4262295081967213,-0.21376117927451868,0.5781150934819768,-0.1483977461026092
1606,2016,11,KC,TB,17,19,53.0,1482.0,0.6078431372549019,0.392156862745098,-1.447612408623207,-1.258022253974945,0.17356158408963573
1607,2016,11,LA,MIA,10,14,62.0,1879.0,0.5423728813559322,0.4576271186440678,-0.43809776642882564,0.220571106958925,-0.44508012856150064
1608,2016,11,LV,HOU,27,20,53.0,1413.0,0.6326530612244898,0.3673469387755102,-1.447612408623207,-1.5150069942883884,0.4079955823158728
1609,2016,11,MIA,LA,14,10,57.0,1721.0,0.6666666666666666,0.3333333333333333,-0.9989392343145931,-0.3678867041935976,0.7293970314970024
1610,2016,11,MIN,ARI,30,24,55.0,1738.0,0.5660377358490566,0.4339622641509434,-1.2232758214689001,-0.30457162324680714,-0.22146612381622824
1611,2016,11,NE,SF,30,17,72.0,1757.0,0.5797101449275363,0.4202898550724637,0.6835851693427092,-0.23380770924745317,-0.0922727603225824
1612,2016,11,NO,CAR,20,23,75.0,1935.0,0.6619718309859155,0.3380281690140845,1.0200900500741696,0.4291384324307052,0.6850345779480581
1613,2016,11,NYG,CHI,22,16,66.0,1771.0,0.5806451612903226,0.4193548387096774,0.010575407879788277,-0.18166587787950814,-0.08343760127075874
1614,2016,11,PHI,SEA,15,26,73.0,1866.0,0.6486486486486487,0.3513513513513513,0.7957534629198627,0.17215369211726178,0.5591411286875395
1615,2016,11,PIT,CLE,24,9,67.0,2038.0,0.5692307692307692,0.4307692307692308,0.12274370145694176,0.8127533346377294,-0.19129450446494312
1616,2016,11,SEA,PHI,26,15,66.0,1734.0,0.55,0.45,0.010575407879788277,-0.3194692893519343,-0.37300993919427383
1618,2016,11,SF,NE,17,30,63.0,1843.0,0.5645161290322581,0.4354838709677419,-0.3259294728516722,0.08649211201278063,-0.23584409491471395
1619,2016,11,TB,KC,19,17,78.0,2118.0,0.5405405405405406,0.4594594594594595,1.3565949308056302,1.1107066567402726,-0.4623942881692424
1620,2016,11,TEN,IND,17,24,71.0,1861.0,0.6142857142857143,0.3857142857142857,0.5714168757655557,0.15353160948585284,0.23443879975806242
1621,2016,11,WAS,GB,42,24,63.0,1777.0,0.5161290322580645,0.4838709677419355,-0.3259294728516722,-0.1593193787218174,-0.6930635758465806
1622,2016,12,ARI,ATL,19,38,63.0,1538.0,0.7741935483870968,0.2258064516129032,-0.3259294728516722,-1.049454928503165,1.745440322456705
1623,2016,12,ATL,ARI,38,19,68.0,2062.0,0.5692307692307692,0.4307692307692308,0.23491199503409524,0.9021393312684923,-0.19129450446494312
1624,2016,12,BAL,CIN,19,14,72.0,1877.0,0.5522388059701493,0.4477611940298507,0.6835851693427092,0.21312227390636146,-0.3518550079869786
1625,2016,12,BUF,JAX,28,21,52.0,1585.0,0.4423076923076923,0.5576923076923077,-1.5597807022003605,-0.8744073517679208,-1.3906163736785302
1626,2016,12,CAR,LV,32,35,56.0,1583.0,0.5689655172413793,0.4310344827586206,-1.1111075278917466,-0.8818561848204843,-0.19380092425431272
1627,2016,12,CHI,TEN,21,27,76.0,1835.0,0.7105263157894737,0.2894736842105263,1.1322583436513232,0.056696779802526326,1.143835742283197
1628,2016,12,CIN,BAL,14,19,73.0,1723.0,0.7183098591549296,0.2816901408450704,0.7957534629198627,-0.360437871141034,1.2173840205353954
1629,2016,12,CLE,NYG,13,27,74.0,2031.0,0.704225352112676,0.2957746478873239,0.9079217564970161,0.7866824189537569,1.0842966598885604
1631,2016,12,DAL,WAS,31,26,56.0,1596.0,0.4807692307692308,0.5192307692307693,-1.1111075278917466,-0.8334387699788212,-1.0271855042198672
1632,2016,12,DEN,KC,27,30,80.0,2239.0,0.5131578947368421,0.4868421052631579,1.580931517959937,1.5613610564203688,-0.7211384562546772
1633,2016,12,DET,MIN,16,13,64.0,1709.0,0.6896551724137931,0.3103448275862069,-0.21376117927451868,-0.412579702508979,0.9466200799090775
1634,2016,12,GB,PHI,27,13,69.0,2123.0,0.609375,0.390625,0.34708028861124873,1.1293287393716813,0.18803646553253636
1635,2016,12,HOU,LAC,13,21,67.0,1801.0,0.578125,0.421875,0.12274370145694176,-0.06993338209105449,-0.10725111590262712
1636,2016,12,IND,PIT,7,28,64.0,1905.0,0.6349206349206349,0.365079365079365,-0.21376117927451868,0.31740593664225153,0.4294223455946141
1638,2016,12,JAX,BUF,21,28,65.0,2015.0,0.4375,0.5625,-0.1015928856973652,0.7270917545332483,-1.4360452323608628
1639,2016,12,KC,DEN,30,27,78.0,2259.0,0.6666666666666666,0.3333333333333333,1.3565949308056302,1.6358493869460047,0.7293970314970024
1640,2016,12,LA,NO,21,49,52.0,1444.0,0.6666666666666666,0.3333333333333333,-1.5597807022003605,-1.399550081973653,0.7293970314970024
1641,2016,12,LAC,HOU,21,13,52.0,1813.0,0.6326530612244898,0.3673469387755102,-1.5597807022003605,-0.02524038377567302,0.4079955823158728
1642,2016,12,LV,CAR,35,32,73.0,2017.0,0.5857142857142857,0.4142857142857143,0.7957534629198627,0.7345405875858119,-0.03553841755408715
1644,2016,12,MIA,SF,31,24,59.0,1832.0,0.5517241379310345,0.4482758620689655,-0.7746026471602862,0.04552353022368096,-0.3567182105633688
1645,2016,12,MIN,DET,13,16,55.0,1891.0,0.6981132075471698,0.3018867924528302,-1.2232758214689001,0.2652641052743065,1.0265417675323871
1646,2016,12,NE,NYJ,22,17,75.0,1836.0,0.7391304347826086,0.2608695652173913,1.0200900500741696,0.060421196328808116,1.4141218580133235
1647,2016,12,NO,LA,49,21,71.0,2156.0,0.5428571428571428,0.4571428571428571,0.5714168757655557,1.2522344847389804,-0.44050424352231204
1649,2016,12,NYG,CLE,27,13,55.0,1569.0,0.5283018867924528,0.4716981132075472,-1.2232758214689001,-0.9339980161884294,-0.5780398070586897
1650,2016,12,NYJ,NE,17,22,58.0,1764.0,0.6,0.4,-0.8867709407374396,-0.20773679356348065,0.09945019110198712
1651,2016,12,PHI,GB,13,27,60.0,1477.0,0.6896551724137931,0.3103448275862069,-0.6624343535831326,-1.276644336606354,0.9466200799090775
1652,2016,12,PIT,IND,28,7,50.0,1695.0,0.42,0.58,-1.7841172893546675,-0.46472153387692405,-1.6014062779645546
1654,2016,12,SEA,TB,5,14,62.0,1581.0,0.639344262295082,0.360655737704918,-0.43809776642882564,-0.8893050178730479,0.4712220969088821
1655,2016,12,SF,MIA,24,31,74.0,1768.0,0.6527777777777778,0.3472222222222222,0.9079217564970161,-0.1928391274583535,0.598158106414708
1656,2016,12,TB,SEA,14,5,64.0,2019.0,0.4666666666666667,0.5333333333333333,-0.21376117927451868,0.7419894206383754,-1.1604434896880436
1657,2016,12,TEN,CHI,27,21,63.0,2029.0,0.4509803921568627,0.5490196078431373,-0.3259294728516722,0.7792335859011933,-1.3086662756633418
1658,2016,12,WAS,DAL,26,31,76.0,2004.0,0.7397260273972602,0.2602739726027397,1.1322583436513232,0.6861231727441486,1.419749733299759
1659,2016,13,ARI,WAS,31,23,74.0,2026.0,0.6714285714285714,0.3285714285714285,0.9079217564970161,0.7680603363223479,0.7743932343823605
1660,2016,13,ATL,KC,28,29,69.0,1912.0,0.5588235294117647,0.4411764705882353,0.34708028861124873,0.34347685232622405,-0.28963462208316915
1661,2016,13,BAL,MIA,38,6,71.0,1754.0,0.7424242424242424,0.2575757575757575,0.5714168757655557,-0.24498095882629856,1.445245713764066
1663,2016,13,BUF,LV,24,38,70.0,1815.0,0.5652173913043478,0.4347826086956521,0.4592485821884022,-0.017791550723109444,-0.22921772562584725
1664,2016,13,CAR,SEA,7,40,54.0,1559.0,0.6111111111111112,0.3888888888888889,-1.3354441150460536,-0.9712421814512473,0.2044413311678237
1666,2016,13,CHI,SF,26,6,60.0,1878.0,0.3333333333333333,0.6666666666666666,-0.6624343535831326,0.21684669043264324,-2.4203371704780747
1667,2016,13,CIN,PHI,32,14,68.0,1682.0,0.492063492063492,0.5079365079365079,0.23491199503409524,-0.5131389487185873,-0.9204637409661337
1668,2016,13,DAL,MIN,17,15,50.0,1603.0,0.4375,0.5625,-1.7841172893546675,-0.8073678542948486,-1.4360452323608628
1669,2016,13,DEN,JAX,20,10,56.0,1526.0,0.4814814814814814,0.5185185185185185,-1.1111075278917466,-1.0941479268185463,-1.0204553029335965
1670,2016,13,DET,NO,28,13,72.0,2212.0,0.6617647058823529,0.3382352941176471,0.6835851693427092,1.4608018102107605,0.6830774108797221
1671,2016,13,GB,HOU,21,13,57.0,1709.0,0.543859649122807,0.4561403508771929,-0.9989392343145931,-0.412579702508979,-0.4310313587043412
1672,2016,13,HOU,GB,13,21,64.0,1891.0,0.578125,0.421875,-0.21376117927451868,0.2652641052743065,-0.10725111590262712
1673,2016,13,IND,NYJ,41,10,72.0,2304.0,0.4477611940298507,0.5522388059701493,0.6835851693427092,1.8034481306286851,-1.3390851309940932
1675,2016,13,JAX,DEN,10,20,82.0,2074.0,0.5308641975308642,0.4691358024691358,1.805268105114244,0.9468323295838738,-0.5538280137521026
1676,2016,13,KC,ATL,29,28,48.0,1688.0,0.5777777777777777,0.4222222222222222,-2.0084538765089746,-0.49079244956089657,-0.110532089029685
1677,2016,13,LA,NE,10,26,50.0,1323.0,0.75,0.25,-1.7841172893546675,-1.8502044816537493,1.5168305819907721
1678,2016,13,LAC,TB,21,28,54.0,1699.0,0.5283018867924528,0.4716981132075472,-1.3354441150460536,-0.4498238677717969,-0.5780398070586897
1679,2016,13,LV,BUF,38,24,70.0,1785.0,0.5294117647058824,0.4705882352941176,0.4592485821884022,-0.1295240465115631,-0.5675523457868525
1680,2016,13,MIA,BAL,6,38,59.0,1846.0,0.7288135593220338,0.2711864406779661,-0.7746026471602862,0.097665361591626,1.316635611526254
1681,2016,13,MIN,DAL,15,17,72.0,1997.0,0.7285714285714285,0.2714285714285714,0.6835851693427092,0.6600522570601761,1.3143476690066598
1684,2016,13,NE,LA,26,10,79.0,2277.0,0.6301369863013698,0.3698630136986301,1.4687632243827835,1.7028888844190768,0.38422068059562414
1685,2016,13,NO,DET,13,28,59.0,1388.0,0.7857142857142857,0.2142857142857142,-0.7746026471602862,-1.6081174074454332,1.8543021036309588
1686,2016,13,NYG,PIT,14,24,55.0,1552.0,0.7592592592592593,0.2407407407407407,-1.2232758214689001,-0.9973130971352199,1.6043231987123023
1687,2016,13,NYJ,IND,10,41,53.0,1296.0,0.7450980392156863,0.2549019607843137,-1.447612408623207,-1.9507637278633576,1.4705109613734917
1689,2016,13,PHI,CIN,14,32,81.0,1918.0,0.7721518987341772,0.2278481012658227,1.6930998115370905,0.36582335148391476,1.7261483612359514
1690,2016,13,PIT,NYG,24,14,72.0,2048.0,0.5797101449275363,0.4202898550724637,0.6835851693427092,0.8499974999005473,-0.0922727603225824
1692,2016,13,SEA,CAR,40,7,75.0,2041.0,0.5915492957746479,0.4084507042253521,1.0200900500741696,0.8239265842165747,0.019597774713886667
1694,2016,13,SF,CHI,6,26,57.0,1722.0,0.3888888888888889,0.6111111111111112,-0.9989392343145931,-0.3641622876673158,-1.895381470148895
1696,2016,13,TB,LAC,28,21,64.0,1901.0,0.5423728813559322,0.4576271186440678,-0.21376117927451868,0.30250827053712437,-0.44508012856150064
1697,2016,13,WAS,ARI,23,31,60.0,1574.0,0.6964285714285714,0.3035714285714285,-0.6624343535831326,-0.9153759335570205,1.0106232995304916
1698,2016,14,ARI,MIA,23,26,65.0,1796.0,0.5873015873015873,0.4126984126984127,-0.1015928856973652,-0.08855546472246342,-0.020539683258967788
1699,2016,14,ATL,LA,42,14,57.0,1628.0,0.5614035087719298,0.4385964912280701,-0.9989392343145931,-0.7142574411378039,-0.26525587438986403
1701,2016,14,BAL,NE,23,30,72.0,1846.0,0.7941176470588235,0.2058823529411764,0.6835851693427092,0.097665361591626,1.9337071675462967
1702,2016,14,BUF,PIT,20,27,48.0,1279.0,0.625,0.375,-2.0084538765089746,-2.0140788088101482,0.3356802562501181
1703,2016,14,CAR,LAC,28,16,71.0,1957.0,0.4328358208955223,0.5671641791044776,0.5714168757655557,0.5110755960089045,-1.4801180057093954
1704,2016,14,CHI,DET,17,20,51.0,1543.0,0.66,0.34,-1.671948995777514,-1.030832845871756,0.6664023474575015
1705,2016,14,CIN,CLE,23,10,72.0,2093.0,0.4571428571428571,0.5428571428571428,0.6835851693427092,1.0175962435832278,-1.2504358954587607
1706,2016,14,CLE,CIN,10,23,54.0,1507.0,0.5849056603773585,0.4150943396226415,-1.3354441150460536,-1.1649118408179002,-0.04317928219499749
1707,2016,14,DAL,NYG,7,10,66.0,1748.0,0.6153846153846154,0.3846153846153846,0.010575407879788277,-0.26732745798398927,0.24482253888545275
1708,2016,14,DEN,TEN,10,13,65.0,1653.0,0.859375,0.140625,-0.1015928856973652,-0.6211470279807592,2.5503371170138442
1710,2016,14,DET,CHI,20,17,68.0,2057.0,0.5846153846153846,0.4153846153846154,0.23491199503409524,0.8835172486370834,-0.04592215668147748
1711,2016,14,GB,SEA,38,10,58.0,1690.0,0.490566037735849,0.5094339622641509,-0.8867709407374396,-0.483343616508333,-0.9346134903011518
1713,2016,14,HOU,IND,22,17,72.0,2165.0,0.390625,0.609375,0.6835851693427092,1.2857542334755165,-1.878976604513608
1714,2016,14,IND,HOU,17,22,63.0,1435.0,0.7666666666666667,0.2333333333333333,-0.3259294728516722,-1.433069830710189,1.6743172920895264
1715,2016,14,JAX,MIN,16,25,70.0,1733.0,0.6307692307692307,0.3692307692307692,0.4592485821884022,-0.3231937058782161,0.39019488666891733
1716,2016,14,KC,LV,21,13,54.0,1695.0,0.5294117647058824,0.4705882352941176,-1.3354441150460536,-0.46472153387692405,-0.5675523457868525
1717,2016,14,LA,ATL,14,42,68.0,1982.0,0.6567164179104478,0.3432835820895522,0.23491199503409524,0.6041860091659492,0.6353751150201349
1718,2016,14,LAC,CAR,16,28,65.0,1643.0,0.6923076923076923,0.3076923076923077,-0.1015928856973652,-0.6583911932435771,0.9716842778027778
1719,2016,14,LV,KC,13,21,75.0,1905.0,0.5753424657534246,0.4246575342465753,1.0200900500741696,0.31740593664225153,-0.13354384575644335
1720,2016,14,MIA,ARI,26,23,58.0,1804.0,0.4561403508771929,0.543859649122807,-0.8867709407374396,-0.058760132512209115,-1.259908780276731
1722,2016,14,MIN,JAX,25,16,67.0,1867.0,0.5573770491803278,0.4426229508196721,0.12274370145694176,0.17587810864354356,-0.30330270685548205
1723,2016,14,NE,BAL,30,23,65.0,1754.0,0.609375,0.390625,-0.1015928856973652,-0.24498095882629856,0.18803646553253636
1724,2016,14,NO,TB,11,16,61.0,1605.0,0.7241379310344828,0.2758620689655172,-0.5502660600059791,-0.799919021242285,1.2724546525271885
1725,2016,14,NYG,DAL,10,7,65.0,1852.0,0.5,0.5,-0.1015928856973652,0.12001186074931673,-0.8454700694905358
1726,2016,14,NYJ,SF,23,17,84.0,2515.0,0.5,0.5,2.029604692268551,2.5893000176741423,-0.8454700694905358
1727,2016,14,PHI,WAS,22,27,79.0,2198.0,0.6623376623376623,0.3376623376623376,1.4687632243827835,1.4086599788428156,0.6884913925103134
1728,2016,14,PIT,BUF,27,20,75.0,2321.0,0.4428571428571428,0.5571428571428572,1.0200900500741696,1.8667632115754755,-1.3854245041148356
1729,2016,14,SEA,GB,10,38,69.0,1910.0,0.6176470588235294,0.3823529411764705,0.34708028861124873,0.3360280192736605,0.26620082532419753
1730,2016,14,SF,NYJ,17,23,58.0,1470.0,0.509090909090909,0.4909090909090909,-0.8867709407374396,-1.3027152522903265,-0.7595682276184889
1731,2016,14,TB,NO,16,11,66.0,1995.0,0.4590163934426229,0.5409836065573771,0.010575407879788277,0.6526034240076125,-1.232732471372718
1732,2016,14,TEN,DEN,13,10,67.0,1947.0,0.3709677419354839,0.6290322580645161,0.12274370145694176,0.47383143074608663,-2.0647220186421786
1734,2016,14,WAS,PHI,27,22,47.0,1402.0,0.5333333333333333,0.4666666666666667,-2.120622170086128,-1.555975576077488,-0.5304966492930282
1735,2016,15,ARI,NO,41,48,57.0,1367.0,0.7321428571428571,0.2678571428571428,-0.9989392343145931,-1.6863301544973508,1.3480948211706782
1736,2016,15,ATL,SF,41,13,68.0,2161.0,0.3846153846153846,0.6153846153846154,0.23491199503409524,1.2708565673703893,-1.9357626778665245
1738,2016,15,BAL,PHI,27,26,59.0,1402.0,0.5818181818181818,0.4181818181818181,-0.7746026471602862,-1.555975576077488,-0.07235349264210807
1739,2016,15,BUF,CLE,33,13,68.0,2059.0,0.3939393939393939,0.6060606060606061,0.23491199503409524,0.890966081689647,-1.8476582246644242
1741,2016,15,CAR,WAS,26,15,77.0,2079.0,0.5492957746478874,0.4507042253521127,1.2444266372284767,0.9654544122152827,-0.37966430722661554
1742,2016,15,CHI,GB,27,30,65.0,1633.0,0.6984126984126984,0.3015873015873015,-0.1015928856973652,-0.6956353585063949,1.0293717173993908
1743,2016,15,CIN,PIT,20,24,58.0,1648.0,0.5,0.5,-0.8867709407374396,-0.6397691106121681,-0.8454700694905358
1744,2016,15,CLE,BUF,13,33,56.0,1541.0,0.6111111111111112,0.3888888888888889,-1.1111075278917466,-1.0382816789243194,0.2044413311678237
1745,2016,15,DAL,TB,26,20,77.0,2164.0,0.5571428571428572,0.4428571428571428,1.2444266372284767,1.2820298169492348,-0.30551563486623673
1746,2016,15,DEN,NE,3,16,62.0,1584.0,0.7213114754098361,0.2786885245901639,-0.43809776642882564,-0.8781317682942026,1.2457469006732451
1747,2016,15,DET,NYG,6,17,61.0,1784.0,0.6779661016949152,0.3220338983050847,-0.5502660600059791,-0.13324846303784488,0.8361676824114119
1748,2016,15,GB,CHI,30,27,61.0,1967.0,0.5964912280701754,0.4035087719298245,-0.5502660600059791,0.5483197612717224,0.06629509423909145
1749,2016,15,HOU,JAX,21,20,82.0,2202.0,0.618421052631579,0.3815789473684211,1.805268105114244,1.4235576449479428,0.2735144496321893
1751,2016,15,IND,MIN,34,6,70.0,2222.0,0.4117647058823529,0.5882352941176471,0.4592485821884022,1.4980459754735784,-1.679223240601586
1752,2016,15,JAX,HOU,20,21,52.0,1398.0,0.6,0.4,-1.5597807022003605,-1.5708732421826153,0.09945019110198712
1753,2016,15,KC,TEN,17,19,58.0,1765.0,0.5087719298245614,0.4912280701754385,-0.8867709407374396,-0.20401237703719888,-0.7625823273332968
1754,2016,15,LA,SEA,3,24,57.0,1649.0,0.6964285714285714,0.3035714285714285,-0.9989392343145931,-0.6360446940858864,1.0106232995304916
1757,2016,15,LAC,LV,16,19,56.0,1663.0,0.6,0.4,-1.1111075278917466,-0.5839028627179413,0.09945019110198712
1758,2016,15,LV,LAC,19,16,65.0,1937.0,0.5517241379310345,0.4482758620689655,-0.1015928856973652,0.43658726548326876,-0.3567182105633688
1759,2016,15,MIA,NYJ,34,13,46.0,1648.0,0.4130434782608695,0.5869565217391305,-2.2327904636632816,-0.6397691106121681,-1.6671398613101218
1760,2016,15,MIN,IND,6,34,58.0,1378.0,0.8392857142857143,0.1607142857142857,-0.8867709407374396,-1.6453615727082511,2.3605093860912394
1761,2016,15,NE,DEN,16,3,76.0,2016.0,0.4722222222222222,0.5277777777777778,1.1322583436513232,0.73081617105953,-1.1079479196551258
1762,2016,15,NO,ARI,48,41,85.0,2233.0,0.6296296296296297,0.3703703703703703,2.1417729858457046,1.539014557262678,0.37942656461088325
1763,2016,15,NYG,DET,17,6,63.0,1816.0,0.4838709677419355,0.5161290322580645,-0.3259294728516722,-0.014067134196827653,-0.9978765631344911
1764,2016,15,NYJ,MIA,13,34,74.0,1952.0,0.6805555555555556,0.3194444444444444,0.9079217564970161,0.4924535133774956,0.8606359565792979
1766,2016,15,PHI,BAL,26,27,85.0,2198.0,0.5365853658536586,0.4634146341463415,2.1417729858457046,1.4086599788428156,-0.49976753512741734
1767,2016,15,PIT,CIN,24,20,72.0,1952.0,0.5873015873015873,0.4126984126984127,0.6835851693427092,0.4924535133774956,-0.020539683258967788
1768,2016,15,SEA,LA,24,3,59.0,1951.0,0.509090909090909,0.4909090909090909,-0.7746026471602862,0.4887290968512138,-0.7595682276184889
1769,2016,15,SF,ATL,13,41,55.0,1439.0,0.6363636363636364,0.3636363636363636,-1.2232758214689001,-1.418172164605062,0.4430575585901775
1770,2016,15,TB,DAL,20,26,61.0,1436.0,0.6610169491525424,0.3389830508474576,-0.5502660600059791,-1.4293454141839073,0.6760117060397982
1771,2016,15,TEN,KC,19,17,65.0,1835.0,0.5483870967741935,0.4516129032258064,-0.1015928856973652,0.056696779802526326,-0.38825058855867023
1772,2016,15,WAS,CAR,15,26,64.0,1521.0,0.8,0.2,-0.21376117927451868,-1.1127700094499553,1.9892907122870342
1773,2016,16,ARI,SEA,34,31,60.0,1578.0,0.5,0.5,-0.6624343535831326,-0.9004782674518933,-0.8454700694905358
1775,2016,16,ATL,CAR,33,16,66.0,1965.0,0.6065573770491803,0.3934426229508196,0.010575407879788277,0.5408709282191588,0.16141217540313646
1776,2016,16,BAL,PIT,27,31,76.0,2077.0,0.6438356164383562,0.3561643835616438,1.1322583436513232,0.9580055791627191,0.5136618121836415
1777,2016,16,BUF,MIA,31,34,93.0,2433.0,0.4606741573033708,0.5393258426966292,3.0391193344629324,2.283897862519036,-1.2170679247797302
1778,2016,16,CAR,ATL,16,33,71.0,1635.0,0.6716417910447762,0.3283582089552239,0.5714168757655557,-0.6881865254538314,0.7764079897354372
1779,2016,16,CHI,WAS,21,41,68.0,1645.0,0.6119402985074627,0.3880597014925373,0.23491199503409524,-0.6509423601910135,0.2122764908742288
1780,2016,16,CIN,HOU,10,12,65.0,1734.0,0.6984126984126984,0.3015873015873015,-0.1015928856973652,-0.3194692893519343,1.0293717173993908
1781,2016,16,CLE,LAC,20,17,68.0,1949.0,0.5606060606060606,0.4393939393939394,0.23491199503409524,0.48128026379865024,-0.27279112367688596
1783,2016,16,DAL,DET,42,21,52.0,1757.0,0.4230769230769231,0.5769230769230769,-1.5597807022003605,-0.23380770924745317,-1.5723318084078615
1785,2016,16,DEN,KC,10,33,58.0,1319.0,0.7543859649122807,0.2456140350877192,-0.8867709407374396,-1.8651021477588765,1.5582744530693917
1786,2016,16,DET,DAL,21,42,71.0,1843.0,0.7142857142857143,0.2857142857142857,0.5714168757655557,0.08649211201278063,1.1793590603505855
1787,2016,16,GB,MIN,38,25,62.0,1771.0,0.7413793103448276,0.2586206896551724,-0.43809776642882564,-0.18166587787950814,1.4353719388362447
1789,2016,16,HOU,CIN,12,10,59.0,1866.0,0.5789473684210527,0.4210526315789473,-0.7746026471602862,0.17215369211726178,-0.09948039007538576
1790,2016,16,IND,LV,25,33,54.0,1435.0,0.5660377358490566,0.4339622641509434,-1.3354441150460536,-1.433069830710189,-0.22146612381622824
1791,2016,16,JAX,TEN,38,17,73.0,1951.0,0.6029411764705882,0.3970588235294117,0.7957534629198627,0.4887290968512138,0.12724196347235533
1793,2016,16,KC,DEN,33,10,77.0,2281.0,0.5068493150684932,0.4931506849315068,1.2444266372284767,1.717786550524204,-0.7807495036965272
1795,2016,16,LA,SF,21,22,57.0,1737.0,0.5,0.5,-0.9989392343145931,-0.30829603977308895,-0.8454700694905358
1796,2016,16,LAC,CLE,17,20,68.0,1651.0,0.703125,0.296875,0.23491199503409524,-0.6285958610333228,1.073899209838027
1797,2016,16,LV,IND,33,25,72.0,2165.0,0.5072463768115942,0.4927536231884058,0.6835851693427092,1.2857542334755165,-0.7769975868389034
1799,2016,16,MIA,BUF,34,31,71.0,2020.0,0.4393939393939394,0.5606060606060606,0.5714168757655557,0.7457138371646572,-1.4181490153041862
1800,2016,16,MIN,GB,25,38,76.0,1861.0,0.72,0.28,1.1322583436513232,0.15353160948585284,1.233354503813015
1801,2016,16,NE,NYJ,41,3,72.0,2083.0,0.4477611940298507,0.5522388059701493,0.6835851693427092,0.9803520783204099,-1.3390851309940932
1803,2016,16,NO,TB,31,24,70.0,1896.0,0.5538461538461539,0.4461538461538462,0.4592485821884022,0.2838861879057154,-0.3366668522484077
1804,2016,16,NYG,PHI,19,24,92.0,2044.0,0.7159090909090909,0.2840909090909091,2.926951040885779,0.8350998337954201,1.1946986749705941
1805,2016,16,NYJ,NE,3,41,57.0,1517.0,0.4727272727272727,0.5272727272727272,-0.9989392343145931,-1.1276676755550825,-1.1031755951066786
1807,2016,16,PHI,NYG,24,19,56.0,1556.0,0.4528301886792453,0.5471698113207547,-1.1111075278917466,-0.9824154310300927,-1.2911871735436127
1809,2016,16,PIT,BAL,31,27,56.0,1523.0,0.5961538461538461,0.4038461538461538,-1.1111075278917466,-1.1053211763973918,0.06310710415612096
1810,2016,16,SEA,ARI,31,34,80.0,2022.0,0.6582278481012658,0.3417721518987341,1.580931517959937,0.7531626702172208,0.6496569251178865
1811,2016,16,SF,LA,22,21,70.0,1863.0,0.6029411764705882,0.3970588235294117,0.4592485821884022,0.1609804425384164,0.12724196347235533
1812,2016,16,TB,NO,24,31,59.0,1704.0,0.6379310344827587,0.3620689655172414,-0.7746026471602862,-0.431201785140388,0.45786822098191043
1813,2016,16,TEN,JAX,17,38,68.0,1649.0,0.703125,0.296875,0.23491199503409524,-0.6360446940858864,1.073899209838027
1815,2016,16,WAS,CHI,41,21,66.0,1955.0,0.4603174603174603,0.5396825396825397,0.010575407879788277,0.5036267629563409,-1.2204384268685216
1816,2016,17,ARI,LA,44,6,70.0,1678.0,0.6417910447761194,0.3582089552238806,0.4592485821884022,-0.5280366148237144,0.49434224030483254
1818,2016,17,ATL,NO,38,32,73.0,1913.0,0.6379310344827587,0.3620689655172414,0.7957534629198627,0.34720126885250585,0.45786822098191043
1819,2016,17,BAL,CIN,10,27,71.0,1758.0,0.7714285714285715,0.2285714285714285,0.5714168757655557,-0.2300832927211714,1.7193134949748845
1821,2016,17,BUF,NYJ,10,30,63.0,1713.0,0.5483870967741935,0.4516129032258064,-0.3259294728516722,-0.39768203640385186,-0.38825058855867023
1823,2016,17,CAR,TB,16,17,71.0,1944.0,0.5294117647058824,0.4705882352941176,0.5714168757655557,0.4626581811672413,-0.5675523457868525
1824,2016,17,CHI,MIN,10,38,60.0,1788.0,0.3728813559322034,0.6271186440677966,-0.6624343535831326,-0.11835079693271773,-2.0466398922776414
