,season,week,team,opponent,score,opponent_score,total_rushes,total_rush_yards,rushing_epa,rush_tds,qb_rush_yards,qb_rushing_epa,qb_rush_tds,rb_win,ypc,rushing_epa_per_carry,rb_win_pred,rb_value,rushing_value,qb_rushing_value_pct
843,2015,11,MIN,GB,13,30,18,94.0,-2.2468026,1.0,43.0,3.6894593,0.0,0,5.222222222222222,-0.1248223666666666,0,0.4006669635362752,0.4006669635362752,0.45263157894736844
844,2015,11,NE,BUF,20,13,22,85.0,-3.375433,1.0,0.0,0.0,0.0,0,3.863636363636364,-0.1534287727272727,0,0.3604648411909273,0.3604648411909273,0.0
845,2015,11,NYJ,HOU,17,24,20,71.0,-2.3696663,1.0,13.0,1.0817292,1.0,0,3.55,-0.118483315,0,0.40978135839062996,0.40978135839062996,0.18055555555555555
846,2015,11,PHI,TB,17,45,28,136.0,2.6974251,0.0,14.0,0.92516625,0.0,1,4.857142857142857,0.0963366107142857,1,0.7143702535467256,0.7143702535467256,0.10218978102189781
847,2015,11,SEA,SF,29,13,40,259.0,6.7235703,1.0,34.0,0.45980787,0.0,1,6.475,0.1680892575,1,0.7932728595065519,0.7932728595065519,0.13076923076923078
848,2015,11,SF,SEA,13,29,16,59.0,-2.3254514,0.0,22.0,-0.15941226,0.0,0,3.6875,-0.1453407125,0,0.3716615411308762,0.3716615411308762,0.36666666666666664
849,2015,11,TB,PHI,45,17,39,286.0,7.4959397,0.0,3.0,-0.3303935,0.0,1,7.333333333333333,0.192203582051282,1,0.8158723891983148,0.8158723891983148,0.010452961672473868
850,2015,11,TEN,JAX,13,19,26,104.0,-2.8522036,1.0,29.0,0.61025983,1.0,0,4.0,-0.1097001384615384,0,0.42251181754191613,0.42251181754191613,0.2761904761904762
851,2015,11,WAS,CAR,16,44,12,14.0,-9.381143,0.0,4.0,-0.50430685,0.0,0,1.1666666666666667,-0.7817619166666666,0,0.013101225180497077,0.013101225180497077,0.26666666666666666
852,2015,12,ARI,SF,19,13,27,72.0,-6.3636756,2.0,8.0,2.5487914,1.0,0,2.6666666666666665,-0.2356916888888889,0,0.2565244512577762,0.2565244512577762,0.1095890410958904
853,2015,12,ATL,MIN,10,20,23,117.0,-9.301242,0.0,0.0,0.0,0.0,1,5.086956521739131,-0.4044018260869565,0,0.11198695068498983,0.11198695068498983,0.0
854,2015,12,BAL,CLE,33,27,24,104.0,-1.3003262,0.0,10.0,-0.26920557,0.0,0,4.333333333333333,-0.0541802583333333,1,0.5046874507808903,0.5046874507808903,0.09523809523809523
855,2015,12,BUF,KC,22,30,28,129.0,-5.714489,0.0,46.0,0.83082354,0.0,1,4.607142857142857,-0.2040888928571428,0,0.2940954415845941,0.2940954415845941,0.35384615384615387
856,2015,12,CAR,DAL,33,14,36,130.0,-1.2972958,1.0,46.0,-1.1333325,1.0,1,3.611111111111111,-0.0360359944444444,1,0.5317062828382466,0.5317062828382466,0.3511450381679389
857,2015,12,CHI,GB,17,13,30,102.0,-5.5084653,1.0,10.0,-1.3508365,0.0,0,3.4,-0.18361551,0,0.32007319772870974,0.32007319772870974,0.0970873786407767
858,2015,12,CIN,LA,31,7,30,141.0,-0.12530991,0.0,5.0,0.11590412,0.0,1,4.7,-0.004176997,1,0.5786076292269992,0.5786076292269992,0.035211267605633804
859,2015,12,CLE,BAL,27,33,18,63.0,-0.27137262,0.0,12.0,3.4593275,0.0,0,3.5,-0.0150762566666666,1,0.5626778854009945,0.5626778854009945,0.1875
860,2015,12,DAL,CAR,14,33,14,31.0,-2.571658,0.0,9.0,0.6206296,0.0,0,2.2142857142857144,-0.1836898571428571,0,0.3199766792827512,0.3199766792827512,0.28125
861,2015,12,DEN,NE,30,24,32,179.0,6.59373,3.0,4.0,1.2751195,0.0,1,5.59375,0.2060540625,1,0.8279629009692004,0.8279629009692004,0.022222222222222223
862,2015,12,DET,PHI,45,14,30,108.0,-2.419318,1.0,13.0,1.4336247,0.0,1,3.6,-0.0806439333333333,0,0.4652742860670831,0.4652742860670831,0.11926605504587157
863,2015,12,GB,CHI,13,17,28,177.0,-1.445159,0.0,33.0,1.4046402,0.0,1,6.321428571428571,-0.0516128214285714,1,0.5085159730642133,0.5085159730642133,0.1853932584269663
864,2015,12,HOU,NO,24,6,35,170.0,0.81308717,1.0,0.0,0.0,0.0,1,4.857142857142857,0.023231062,1,0.617882789685979,0.617882789685979,0.0
865,2015,12,IND,TB,25,12,23,30.0,-7.905581,0.0,0.0,0.0,0.0,0,1.3043478260869563,-0.3437209130434782,0,0.1533462417798603,0.1533462417798603,0.0
866,2015,12,JAX,LAC,25,31,19,102.0,-2.4478662,0.0,33.0,-1.0424926,0.0,0,5.368421052631579,-0.1288350631578947,0,0.3949323373991231,0.3949323373991231,0.32038834951456313
867,2015,12,KC,BUF,30,22,26,159.0,7.110177,1.0,36.0,3.8168268,0.0,1,6.115384615384615,0.2734683461538462,1,0.8779799988412622,0.8779799988412622,0.225
868,2015,12,LA,CIN,7,31,17,94.0,-1.0408244,1.0,2.0,0.56238914,0.0,0,5.529411764705882,-0.0612249647058823,0,0.49418101040866647,0.49418101040866647,0.021052631578947368
869,2015,12,LAC,JAX,31,25,24,84.0,-0.04224643,0.0,14.0,4.057939,0.0,0,3.5,-0.0017602679166666,1,0.5821189344606104,0.5821189344606104,0.16470588235294117
870,2015,12,LV,TEN,24,21,29,85.0,-9.779827,0.0,6.0,0.0,0.0,0,2.931034482758621,-0.3372354137931034,0,0.1584372182259455,0.1584372182259455,0.06976744186046512
871,2015,12,MIA,NYJ,20,38,9,12.0,-4.328883,0.0,0.0,0.0,0.0,0,1.3333333333333333,-0.480987,0,0.07395291416893711,0.07395291416893711,0.0
872,2015,12,MIN,ATL,20,10,36,195.0,6.142103,2.0,1.0,-0.49455,0.0,1,5.416666666666667,0.1706139722222222,1,0.7957319770868445,0.7957319770868445,0.00510204081632653
873,2015,12,NE,DEN,24,30,16,39.0,-5.93051,0.0,0.0,0.0,0.0,0,2.4375,-0.370656875,0,0.13362410466136723,0.13362410466136723,0.0
874,2015,12,NO,HOU,6,24,10,50.0,-0.6156278,0.0,0.0,0.0,0.0,0,5.0,-0.06156278,0,0.4936772494781201,0.4936772494781201,0.0
875,2015,12,NYG,WAS,14,20,13,33.0,-2.8243432,0.0,0.0,0.0,0.0,0,2.5384615384615383,-0.2172571692307692,0,0.2780539813435273,0.2780539813435273,0.0
876,2015,12,NYJ,MIA,38,20,33,138.0,-1.8338366,1.0,22.0,1.5038582,0.0,1,4.181818181818182,-0.055570806060606,1,0.5026136293099518,0.5026136293099518,0.15827338129496402
877,2015,12,PHI,DET,14,45,24,69.0,-6.664281,0.0,5.0,1.0610847,0.0,0,2.875,-0.277678375,0,0.2117187204018471,0.2117187204018471,0.07142857142857142
878,2015,12,PIT,SEA,30,39,13,59.0,4.455567,2.0,19.0,0.76094985,0.0,0,4.538461538461538,0.3427359230769231,1,0.9158056123237044,0.9158056123237044,0.31666666666666665
879,2015,12,SEA,PIT,39,30,27,101.0,-4.6067495,1.0,15.0,0.2417897,0.0,0,3.740740740740741,-0.1706203518518518,0,0.3371750213141625,0.3371750213141625,0.14705882352941177
880,2015,12,SF,ARI,13,19,17,67.0,-1.5193733,0.0,11.0,1.4596022,0.0,0,3.941176470588236,-0.0893749,0,0.4523415963672262,0.4523415963672262,0.16176470588235295
881,2015,12,TB,IND,12,25,21,132.0,1.4407856,0.0,27.0,1.8248332,0.0,1,6.285714285714286,0.0686088380952381,1,0.6794589474253815,0.6794589474253815,0.20300751879699247
882,2015,12,TEN,LV,21,24,18,44.0,-2.6320868,0.0,7.0,0.30486915,0.0,0,2.4444444444444446,-0.1462270444444444,0,0.3704275521808974,0.3704275521808974,0.15555555555555556
883,2015,12,WAS,NYG,20,14,35,105.0,-8.461358,1.0,1.0,-1.1569223,1.0,0,3.0,-0.2417530857142857,0,0.24968874247756762,0.24968874247756762,0.009433962264150943
884,2015,13,ARI,LA,27,3,33,178.0,1.9189457,1.0,0.0,0.0,0.0,1,5.393939393939394,0.0581498696969697,1,0.6657200156731169,0.6657200156731169,0.0
885,2015,13,ATL,TB,19,23,18,64.0,2.2749157,0.0,4.0,1.2494565,0.0,0,3.555555555555556,0.1263842055555555,1,0.749502962519291,0.749502962519291,0.06153846153846154
886,2015,13,BAL,MIA,13,15,26,94.0,-5.27734,0.0,0.0,-3.5387049,0.0,0,3.615384615384616,-0.2029746153846153,0,0.2954773845334421,0.2954773845334421,0.0
887,2015,13,BUF,HOU,30,21,36,187.0,3.6880312,1.0,28.0,3.050558,1.0,1,5.194444444444445,0.1024453111111111,1,0.721747893918474,0.721747893918474,0.14893617021276595
888,2015,13,CAR,NO,41,38,32,177.0,-3.667944,1.0,51.0,1.4001732,0.0,1,5.53125,-0.11462325,0,0.41536237047878743,0.41536237047878743,0.28651685393258425
889,2015,13,CHI,SF,20,26,42,170.0,0.63921547,2.0,10.0,0.024541795,0.0,1,4.047619047619048,0.0152194159523809,1,0.6065362242586687,0.6065362242586687,0.05847953216374269
890,2015,13,CIN,CLE,37,3,33,144.0,5.861788,2.0,11.0,3.9365146,1.0,1,4.363636363636363,0.1776299393939394,1,0.8024511930367636,0.8024511930367636,0.07586206896551724
891,2015,13,CLE,CIN,3,37,19,68.0,-7.3162737,0.0,4.0,-4.930601,0.0,0,3.5789473684210527,-0.3850670368421052,0,0.12398132545498208,0.12398132545498208,0.057971014492753624
892,2015,13,DAL,WAS,19,16,24,97.0,-11.886293,1.0,-3.0,-0.9460882,0.0,0,4.041666666666667,-0.4952622083333333,0,0.0683280988146433,0.0683280988146433,-0.030612244897959183
893,2015,13,DEN,LAC,17,3,38,135.0,-3.1889176,0.0,2.0,-0.26459637,0.0,1,3.5526315789473686,-0.0839188842105263,0,0.4604168646303592,0.4604168646303592,0.014705882352941176
894,2015,13,DET,GB,23,27,25,101.0,-2.343443,0.0,22.0,2.3693786,0.0,0,4.04,-0.09373772,0,0.445902129083178,0.445902129083178,0.21568627450980393
895,2015,13,GB,DET,27,23,24,68.0,-3.1850433,1.0,28.0,2.9987826,1.0,0,2.833333333333333,-0.1327101375,0,0.3894216850326186,0.3894216850326186,0.4057971014492754
896,2015,13,HOU,BUF,21,30,26,129.0,2.6472433,0.0,16.0,1.1001674,0.0,1,4.961538461538462,0.1018170499999999,1,0.720994548776625,0.720994548776625,0.12307692307692308
897,2015,13,IND,PIT,10,45,17,55.0,-5.958252,0.0,2.0,0.0,0.0,0,3.235294117647059,-0.3504854117647059,0,0.1481797913307064,0.1481797913307064,0.03571428571428571
898,2015,13,JAX,TEN,39,42,20,82.0,-6.3152165,1.0,0.0,0.0,0.0,0,4.1,-0.315760825,0,0.17627536591341803,0.17627536591341803,0.0
899,2015,13,KC,LV,34,20,20,91.0,4.2678266,2.0,25.0,3.3547802,1.0,0,4.55,0.21339133,1,0.8341086933991305,0.8341086933991305,0.2717391304347826
900,2015,13,LA,ARI,3,27,13,68.0,-3.9566922,0.0,0.0,0.0,0.0,0,5.230769230769231,-0.3043609384615384,0,0.18636884141666618,0.18636884141666618,0.0
901,2015,13,LAC,DEN,3,17,23,93.0,-8.144161,0.0,0.0,0.0,0.0,0,4.043478260869565,-0.3540939565217391,0,0.14548301658943744,0.14548301658943744,0.0
902,2015,13,LV,KC,20,34,24,99.0,1.085808,1.0,0.0,0.0,0.0,0,4.125,0.045242,1,0.648370539682758,0.648370539682758,0.0
903,2015,13,MIA,BAL,15,13,27,139.0,-3.7207282,0.0,11.0,0.8291034,0.0,1,5.148148148148148,-0.1378047481481481,0,0.38221971573740066,0.38221971573740066,0.07857142857142857
904,2015,13,MIN,SEA,7,38,16,31.0,-5.215982,0.0,2.0,-0.4910376,0.0,0,1.9375,-0.325998875,0,0.16758126890848596,0.16758126890848596,0.0625
905,2015,13,NE,PHI,28,35,24,104.0,-0.28977317,1.0,18.0,0.54576373,1.0,0,4.333333333333333,-0.0120738820833333,1,0.5670803563967723,0.5670803563967723,0.17142857142857143
906,2015,13,NO,CAR,38,41,15,72.0,3.1351569,1.0,12.0,0.73711115,0.0,0,4.8,0.20901046,1,0.8304606509653302,0.8304606509653302,0.1643835616438356
907,2015,13,NYG,NYJ,20,23,24,74.0,-9.656722,0.0,2.0,-1.4601741,0.0,0,3.083333333333333,-0.4023634166666667,0,0.11320200620325187,0.11320200620325187,0.02666666666666667
908,2015,13,NYJ,NYG,23,20,24,90.0,-7.6983976,0.0,22.0,0.9790369,0.0,0,3.75,-0.3207665666666666,0,0.17198098059775033,0.17198098059775033,0.24175824175824176
909,2015,13,PHI,NE,35,28,32,129.0,-4.276547,0.0,0.0,0.0,0.0,1,4.03125,-0.13364209375,0,0.3881005164910099,0.3881005164910099,0.0
910,2015,13,PIT,IND,45,10,31,159.0,-0.9124213,0.0,13.0,2.1726096,0.0,1,5.129032258064516,-0.0294329451612903,1,0.5415013116447108,0.5415013116447108,0.08125
911,2015,13,SEA,MIN,38,7,34,175.0,3.6052248,2.0,51.0,6.426819,1.0,1,5.147058823529412,0.1060360235294117,1,0.7260294262056735,0.7260294262056735,0.2897727272727273
912,2015,13,SF,CHI,26,20,23,121.0,4.905489,2.0,75.0,6.360595,1.0,1,5.260869565217392,0.2132821304347826,1,0.8340185298621767,0.8340185298621767,0.6147540983606558
913,2015,13,TB,ATL,23,19,34,176.0,5.424965,2.0,25.0,4.37698,1.0,1,5.176470588235294,0.159557794117647,1,0.7848015770739895,0.7848015770739895,0.14124293785310735
914,2015,13,TEN,JAX,42,39,34,211.0,4.4465036,2.0,113.0,6.94938,1.0,1,6.205882352941177,0.1307795176470588,1,0.7543937424141565,0.7543937424141565,0.5330188679245284
915,2015,13,WAS,DAL,16,19,26,73.0,-7.693534,0.0,6.0,0.35779375,0.0,0,2.8076923076923075,-0.2959051538461538,0,0.1941394762118025,0.1941394762118025,0.08108108108108109
916,2015,14,ARI,MIN,23,20,27,99.0,-2.2063124,0.0,5.0,0.2489304,0.0,0,3.6666666666666665,-0.081715274074074,0,0.46368449842964166,0.46368449842964166,0.05
917,2015,14,ATL,CAR,0,38,15,55.0,-2.6553802,0.0,0.0,0.0,0.0,0,3.6666666666666665,-0.1770253466666666,0,0.3286891569652373,0.3286891569652373,0.0
918,2015,14,BAL,SEA,6,35,13,30.0,-10.135545,0.0,0.0,0.0,0.0,0,2.3076923076923075,-0.7796573076923077,0,0.013264561428043973,0.013264561428043973,0.0
919,2015,14,BUF,PHI,20,23,31,153.0,3.628254,1.0,54.0,3.673038,0.0,1,4.935483870967742,0.1170404516129032,1,0.7388924798755447,0.7388924798755447,0.35064935064935066
920,2015,14,CAR,ATL,38,0,30,144.0,-1.7986653,2.0,4.0,-0.5457469,0.0,1,4.8,-0.05995551,0,0.4960741589371275,0.4960741589371275,0.027586206896551724
921,2015,14,CHI,WAS,21,24,22,87.0,1.8943896,1.0,5.0,0.018089026,0.0,0,3.954545454545455,0.0861086181818181,1,0.7017587114366395,0.7017587114366395,0.056818181818181816
922,2015,14,CIN,PIT,20,33,15,65.0,-1.1800895,0.0,9.0,0.17542973,0.0,0,4.333333333333333,-0.0786726333333333,0,0.4682013652011972,0.4682013652011972,0.13636363636363635
923,2015,14,CLE,SF,24,10,37,234.0,0.70623934,2.0,19.0,0.17617947,0.0,1,6.324324324324325,0.0190875497297297,1,0.6120296921949282,0.6120296921949282,0.08085106382978724
924,2015,14,DAL,GB,7,28,20,171.0,6.267419,1.0,6.0,-1.2337439,0.0,1,8.55,0.31337095,1,0.9012765899221931,0.9012765899221931,0.03488372093023256
925,2015,14,DEN,LV,12,15,21,34.0,-7.3238935,0.0,10.0,1.0964086,0.0,0,1.619047619047619,-0.3487568333333333,0,0.14948617248162127,0.14948617248162127,0.2857142857142857
926,2015,14,DET,LA,14,21,19,112.0,4.517772,0.0,6.0,0.37890354,0.0,1,5.894736842105263,0.2377774736842105,1,0.853274018992724,0.853274018992724,0.05309734513274336
927,2015,14,GB,DAL,28,7,42,233.0,7.6593556,2.0,27.0,0.48922157,0.0,1,5.547619047619048,0.1823656095238095,1,0.8068915700280845,0.8068915700280845,0.11538461538461539
928,2015,14,HOU,NE,6,27,21,88.0,-5.5516076,0.0,0.0,0.0,0.0,0,4.190476190476191,-0.2643622666666666,0,0.22528044718655377,0.22528044718655377,0.0
929,2015,14,IND,JAX,16,51,23,95.0,-1.5329902,0.0,10.0,1.7802471,0.0,0,4.130434782608695,-0.0666517478260869,0,0.486090551682909,0.486090551682909,0.10416666666666667
930,2015,14,JAX,IND,51,16,29,154.0,-2.8725586,2.0,17.0,-3.3391678,1.0,1,5.310344827586207,-0.0990537448275862,0,0.4380804237409839,0.4380804237409839,0.10967741935483871
931,2015,14,KC,LAC,10,3,25,150.0,1.4864075,0.0,40.0,3.5087295,0.0,1,6.0,0.0594563,1,0.6674522023498457,0.6674522023498457,0.26490066225165565
932,2015,14,LA,DET,21,14,28,204.0,3.9001913,2.0,3.0,-0.70908064,0.0,1,7.285714285714286,0.1392925464285714,1,0.7636817718465998,0.7636817718465998,0.014634146341463415
933,2015,14,LAC,KC,3,10,18,44.0,-8.299043,0.0,4.0,-0.99115884,0.0,0,2.4444444444444446,-0.4610579444444444,0,0.08251897904240107,0.08251897904240107,0.08888888888888889
934,2015,14,LV,DEN,15,12,19,31.0,-8.052726,0.0,0.0,0.0,0.0,0,1.631578947368421,-0.4238276842105263,0,0.10096981363154321,0.10096981363154321,0.0
935,2015,14,MIA,NYG,24,31,21,130.0,6.3100934,2.0,26.0,1.7532816,0.0,1,6.190476190476191,0.3004806380952381,1,0.8942198681407619,0.8942198681407619,0.1984732824427481
936,2015,14,MIN,ARI,20,23,24,72.0,-8.10634,1.0,3.0,-0.36579573,0.0,0,3.0,-0.3377641666666666,0,0.15801707470720838,0.15801707470720838,0.0410958904109589
937,2015,14,NE,HOU,27,6,28,119.0,-0.597246,1.0,13.0,0.8716392,0.0,1,4.25,-0.0213302142857142,1,0.5534765312110914,0.5534765312110914,0.10833333333333334
938,2015,14,NO,TB,24,17,33,89.0,-4.1939793,1.0,2.0,0.57452756,0.0,0,2.696969696969697,-0.1270902818181818,0,0.3974223880433029,0.3974223880433029,0.022222222222222223
939,2015,14,NYG,MIA,31,24,29,94.0,-9.507711,0.0,0.0,-5.1181107,0.0,0,3.2413793103448274,-0.3278521034482758,0,0.1660446438954087,0.1660446438954087,0.0
940,2015,14,NYJ,TEN,30,8,34,183.0,1.3508555,0.0,23.0,1.099032,0.0,1,5.382352941176471,0.039731044117647,1,0.6408389081108548,0.6408389081108548,0.125
941,2015,14,PHI,BUF,23,20,32,118.0,0.6547861,1.0,5.0,-0.1433642,0.0,1,3.6875,0.020462065625,1,0.6139750019535392,0.6139750019535392,0.04201680672268908
942,2015,14,PIT,CIN,33,20,26,85.0,1.1667082,2.0,6.0,1.1133391,0.0,0,3.269230769230769,0.0448733923076923,1,0.647869024944572,0.647869024944572,0.06976744186046512
943,2015,14,SEA,BAL,35,6,33,126.0,-3.0059407,0.0,6.0,1.3792611,0.0,1,3.8181818181818175,-0.0910891121212121,0,0.44980941577689054,0.44980941577689054,0.047244094488188976
944,2015,14,SF,CLE,10,24,17,71.0,1.2050346,0.0,19.0,2.2586794,0.0,0,4.176470588235294,0.0708843882352941,1,0.6824083843163821,0.6824083843163821,0.2638888888888889
945,2015,14,TB,NO,17,24,19,115.0,1.0227394,1.0,24.0,2.51307,0.0,1,6.052631578947368,0.0538283894736842,1,0.6599584692187668,0.6599584692187668,0.20689655172413793
946,2015,14,TEN,NYJ,8,30,13,24.0,-6.042869,0.0,3.0,0.0,0.0,0,1.8461538461538465,-0.4648360769230769,0,0.08082849298743122,0.08082849298743122,0.12
947,2015,14,WAS,CHI,24,21,32,100.0,-0.52039087,2.0,14.0,2.6586885,1.0,0,3.125,-0.0162622146875,1,0.5609361160005256,0.5609361160005256,0.13861386138613863
948,2015,15,ARI,PHI,40,17,37,232.0,10.255572,3.0,0.0,0.0,0.0,1,6.27027027027027,0.2771776216216216,1,0.8803309247951834,0.8803309247951834,0.0
949,2015,15,ATL,JAX,23,17,31,85.0,-6.3896017,1.0,2.0,-1.4795407,0.0,0,2.7419354838709675,-0.2061161838709677,0,0.2915908659689035,0.2915908659689035,0.023255813953488372
950,2015,15,BAL,KC,14,34,20,93.0,-13.551488,0.0,30.0,-0.40348303,0.0,0,4.65,-0.6775744,0,0.024119981040879965,0.024119981040879965,0.3191489361702128
951,2015,15,BUF,WAS,25,35,32,242.0,12.113623,1.0,81.0,7.13669,0.0,1,7.5625,0.37855071875,1,0.9308834607821562,0.9308834607821562,0.3333333333333333
952,2015,15,CAR,NYG,38,35,29,171.0,-1.5829515,0.0,100.0,3.1060565,0.0,1,5.896551724137931,-0.0545845344827586,1,0.5040845388343614,0.5040845388343614,0.5813953488372093
953,2015,15,CHI,MIN,17,38,20,94.0,2.192142,0.0,1.0,-0.49901152,0.0,0,4.7,0.1096071,1,0.7302466232191666,0.7302466232191666,0.010526315789473684
954,2015,15,CIN,SF,24,14,36,68.0,-16.92918,2.0,2.0,-1.997837,0.0,0,1.8888888888888888,-0.470255,0,0.07845897344101004,0.07845897344101004,0.028985507246376812
955,2015,15,CLE,SEA,13,30,17,94.0,3.1994407,0.0,17.0,2.2347062,0.0,0,5.529411764705882,0.188202394117647,1,0.8122594093812023,0.8122594093812023,0.17894736842105263
956,2015,15,DAL,NYJ,16,19,21,133.0,1.5172551,0.0,0.0,0.0,0.0,1,6.333333333333333,0.0722502428571428,1,0.6841717389424186,0.6841717389424186,0.0
957,2015,15,DEN,PIT,27,34,24,105.0,-4.734295,1.0,19.0,1.5361675,1.0,0,4.375,-0.1972622916666666,0,0.3026206447347922,0.3026206447347922,0.1792452830188679
958,2015,15,DET,NO,35,27,21,155.0,1.8703985,2.0,4.0,-1.7657455,0.0,1,7.380952380952381,0.0890665952380952,1,0.7054388559710483,0.7054388559710483,0.02564102564102564
959,2015,15,GB,LV,30,20,27,104.0,-7.960226,1.0,0.0,0.0,0.0,0,3.851851851851852,-0.2948231851851852,0,0.19515132217144002,0.19515132217144002,0.0
960,2015,15,HOU,IND,16,10,34,159.0,-1.0666642,0.0,10.0,1.1739728,0.0,1,4.676470588235294,-0.0313724764705882,1,0.5386271751411174,0.5386271751411174,0.0625
961,2015,15,IND,HOU,10,16,19,50.0,-8.007549,0.0,1.0,0.0,0.0,0,2.631578947368421,-0.421449947368421,0,0.10226477478617386,0.10226477478617386,0.0196078431372549
962,2015,15,JAX,ATL,17,23,20,85.0,-1.455735,1.0,44.0,2.8996897,1.0,0,4.25,-0.07278675,0,0.47695324410771406,0.47695324410771406,0.5116279069767442
963,2015,15,KC,BAL,34,14,26,115.0,2.2534623,1.0,17.0,2.9057055,0.0,1,4.423076923076923,0.0866716269230769,1,0.7024612098275823,0.7024612098275823,0.14655172413793102
964,2015,15,LA,TB,31,23,30,101.0,-6.834732,2.0,0.0,0.0,0.0,0,3.3666666666666667,-0.2278243999999999,0,0.26557761986272466,0.26557761986272466,0.0
965,2015,15,LAC,MIA,30,14,35,141.0,-1.6047728,1.0,0.0,0.0,0.0,1,4.0285714285714285,-0.0458506514285714,1,0.5171041193873844,0.5171041193873844,0.0
966,2015,15,LV,GB,20,30,25,120.0,2.2690113,0.0,42.0,4.3018627,0.0,1,4.8,0.0907604519999999,1,0.7075343016076076,0.7075343016076076,0.34710743801652894
967,2015,15,MIA,LAC,14,30,19,44.0,-4.851685,2.0,4.0,-0.06153834,1.0,0,2.3157894736842106,-0.2553518421052631,0,0.23480046157839243,0.23480046157839243,0.08888888888888889
968,2015,15,MIN,CHI,38,17,36,129.0,-1.9530628,1.0,17.0,1.3803135,1.0,1,3.583333333333333,-0.0542517444444444,1,0.504580841846378,0.504580841846378,0.13076923076923078
969,2015,15,NE,TEN,33,16,26,93.0,-4.1871057,0.0,0.0,0.0,0.0,0,3.576923076923077,-0.1610425269230769,0,0.35006139173885553,0.35006139173885553,0.0
970,2015,15,NO,DET,27,35,18,69.0,-3.4339259,0.0,11.0,0.9824712,0.0,0,3.8333333333333335,-0.1907736611111111,0,0.31085190360065657,0.31085190360065657,0.15714285714285714
971,2015,15,NYG,CAR,35,38,27,161.0,2.9447374,1.0,4.0,0.01965622,0.0,1,5.962962962962963,0.1090643481481481,1,0.7296083148879028,0.7296083148879028,0.024691358024691357
972,2015,15,NYJ,DAL,19,16,25,74.0,-7.051614,1.0,14.0,1.2116153,0.0,0,2.96,-0.28206456,0,0.2073845273356323,0.2073845273356323,0.18666666666666668
973,2015,15,PHI,ARI,17,40,20,74.0,-9.536926,0.0,4.0,-0.10439437,0.0,0,3.7,-0.4768462999999999,0,0.07566255147853891,0.07566255147853891,0.05333333333333334
974,2015,15,PIT,DEN,34,27,14,26.0,-4.2397976,1.0,0.0,0.0,0.0,0,1.8571428571428568,-0.3028426857142857,0,0.18774619893400513,0.18774619893400513,0.0
975,2015,15,SEA,CLE,30,13,35,183.0,0.66911983,0.0,46.0,1.9263898,0.0,1,5.228571428571429,0.0191177094285714,1,0.6120724148720498,0.6120724148720498,0.25
976,2015,15,SF,CIN,14,24,17,55.0,0.23968577,1.0,10.0,-0.7126146,0.0,0,3.235294117647059,0.0140991629411764,1,0.6049401446001428,0.6049401446001428,0.17857142857142858
977,2015,15,TB,LA,23,31,27,146.0,-2.080247,0.0,5.0,-6.333163,0.0,1,5.407407407407407,-0.0770461851851851,0,0.47061804971817306,0.47061804971817306,0.034013605442176874
978,2015,15,TEN,NE,16,33,21,59.0,-8.3796215,0.0,5.0,0.0,0.0,0,2.8095238095238093,-0.3990295952380953,0,0.1152140151610954,0.1152140151610954,0.08333333333333333
979,2015,15,WAS,BUF,35,25,25,125.0,1.0477486,1.0,13.0,3.5253828,1.0,1,5.0,0.041909944,1,0.6438252821427819,0.6438252821427819,0.10317460317460317
980,2015,16,ARI,GB,38,8,24,123.0,-3.4032786,1.0,0.0,0.0,0.0,1,5.125,-0.141803275,0,0.3766030656677093,0.3766030656677093,0.0
981,2015,16,ATL,CAR,20,13,28,79.0,-10.840708,1.0,3.0,-5.9801846,0.0,0,2.821428571428572,-0.3871681428571428,0,0.12262632631583305,0.12262632631583305,0.0375
982,2015,16,BAL,PIT,20,17,31,121.0,-3.861669,1.0,0.0,0.0,0.0,1,3.903225806451613,-0.1245699677419354,0,0.40102860095930093,0.40102860095930093,0.0
983,2015,16,BUF,DAL,16,6,37,239.0,8.239326,2.0,70.0,1.8491654,0.0,1,6.45945945945946,0.2226844864864864,1,0.8416387554558251,0.8416387554558251,0.2916666666666667
984,2015,16,CAR,ATL,13,20,20,155.0,11.044158,1.0,46.0,5.4281254,1.0,1,7.75,0.5522079,1,0.9743279561196979,0.9743279561196979,0.2948717948717949
985,2015,16,CHI,TB,26,21,39,174.0,3.8165178,1.0,21.0,2.3651602,0.0,1,4.461538461538462,0.0978594307692307,1,0.7162203597513801,0.7162203597513801,0.12
986,2015,16,CIN,DEN,17,20,32,109.0,-3.3388767,1.0,22.0,1.7778153,0.0,1,3.40625,-0.104339896875,0,0.43033306354072154,0.43033306354072154,0.2
987,2015,16,CLE,KC,13,17,36,232.0,10.658947,1.0,108.0,7.2342253,0.0,1,6.444444444444445,0.2960818611111111,1,0.8917117921824049,0.8917117921824049,0.463519313304721
988,2015,16,DAL,BUF,6,16,24,122.0,0.15233123,0.0,0.0,0.0,0.0,1,5.083333333333333,0.0063471345833333,1,0.5938357481805431,0.5938357481805431,0.0
989,2015,16,DEN,CIN,20,17,21,113.0,-2.155114,1.0,5.0,-0.11432399,0.0,1,5.380952380952381,-0.1026244761904762,0,0.4328436290407665,0.4328436290407665,0.043859649122807015
